index,image_path,number
146,/home/work/yaiq/datasets/vcog-bench/marsvqa/146/choice/image/tf2_53_T4_ss3_pd.jpeg,tf2_53_T4_ss3_pd.jpeg
147,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/147/q0.jpg,q0.jpg
147,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/147/q1.jpg,q1.jpg
147,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/147/q2.jpg,q2.jpg
147,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/147/q3.jpg,q3.jpg
147,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/147/q4.jpg,q4.jpg
147,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/147/q5.jpg,q5.jpg
147,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/147/q6.jpg,q6.jpg
147,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/147/q7.jpg,q7.jpg
147,/home/work/yaiq/datasets/vcog-bench/marsvqa/147/choice/image/tf2_45_T1_ss1_pd.jpeg,tf2_45_T1_ss1_pd.jpeg
147,/home/work/yaiq/datasets/vcog-bench/marsvqa/147/choice/image/tf2_45_T2_ss1_pd.jpeg,tf2_45_T2_ss1_pd.jpeg
147,/home/work/yaiq/datasets/vcog-bench/marsvqa/147/choice/image/tf2_45_T3_ss1_pd.jpeg,tf2_45_T3_ss1_pd.jpeg
147,/home/work/yaiq/datasets/vcog-bench/marsvqa/147/choice/image/tf2_45_T4_ss1_pd.jpeg,tf2_45_T4_ss1_pd.jpeg
148,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/148/q0.jpg,q0.jpg
148,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/148/q1.jpg,q1.jpg
148,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/148/q2.jpg,q2.jpg
148,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/148/q3.jpg,q3.jpg
148,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/148/q4.jpg,q4.jpg
148,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/148/q5.jpg,q5.jpg
148,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/148/q6.jpg,q6.jpg
148,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/148/q7.jpg,q7.jpg
148,/home/work/yaiq/datasets/vcog-bench/marsvqa/148/choice/image/tf3_66_T1_ss3_pd.jpeg,tf3_66_T1_ss3_pd.jpeg
148,/home/work/yaiq/datasets/vcog-bench/marsvqa/148/choice/image/tf3_66_T2_ss3_pd.jpeg,tf3_66_T2_ss3_pd.jpeg
148,/home/work/yaiq/datasets/vcog-bench/marsvqa/148/choice/image/tf3_66_T3_ss3_pd.jpeg,tf3_66_T3_ss3_pd.jpeg
148,/home/work/yaiq/datasets/vcog-bench/marsvqa/148/choice/image/tf3_66_T4_ss3_pd.jpeg,tf3_66_T4_ss3_pd.jpeg
149,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/149/q0.jpg,q0.jpg
149,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/149/q1.jpg,q1.jpg
149,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/149/q2.jpg,q2.jpg
149,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/149/q3.jpg,q3.jpg
149,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/149/q4.jpg,q4.jpg
149,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/149/q5.jpg,q5.jpg
149,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/149/q6.jpg,q6.jpg
149,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/149/q7.jpg,q7.jpg
149,/home/work/yaiq/datasets/vcog-bench/marsvqa/149/choice/image/tf1_75_T1_ss2_pd.jpeg,tf1_75_T1_ss2_pd.jpeg
149,/home/work/yaiq/datasets/vcog-bench/marsvqa/149/choice/image/tf1_75_T2_ss2_pd.jpeg,tf1_75_T2_ss2_pd.jpeg
149,/home/work/yaiq/datasets/vcog-bench/marsvqa/149/choice/image/tf1_75_T3_ss2_pd.jpeg,tf1_75_T3_ss2_pd.jpeg
149,/home/work/yaiq/datasets/vcog-bench/marsvqa/149/choice/image/tf1_75_T4_ss2_pd.jpeg,tf1_75_T4_ss2_pd.jpeg
150,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/150/q0.jpg,q0.jpg
150,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/150/q1.jpg,q1.jpg
150,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/150/q2.jpg,q2.jpg
150,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/150/q3.jpg,q3.jpg
150,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/150/q4.jpg,q4.jpg
150,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/150/q5.jpg,q5.jpg
150,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/150/q6.jpg,q6.jpg
150,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/150/q7.jpg,q7.jpg
150,/home/work/yaiq/datasets/vcog-bench/marsvqa/150/choice/image/tf2_32_T1_ss3_md.jpeg,tf2_32_T1_ss3_md.jpeg
150,/home/work/yaiq/datasets/vcog-bench/marsvqa/150/choice/image/tf2_32_T2_ss3_md.jpeg,tf2_32_T2_ss3_md.jpeg
150,/home/work/yaiq/datasets/vcog-bench/marsvqa/150/choice/image/tf2_32_T3_ss3_md.jpeg,tf2_32_T3_ss3_md.jpeg
150,/home/work/yaiq/datasets/vcog-bench/marsvqa/150/choice/image/tf2_32_T4_ss3_md.jpeg,tf2_32_T4_ss3_md.jpeg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/151/q0.jpg,q0.jpg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/151/q1.jpg,q1.jpg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/151/q2.jpg,q2.jpg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/151/q3.jpg,q3.jpg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/151/q4.jpg,q4.jpg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/151/q5.jpg,q5.jpg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/151/q6.jpg,q6.jpg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/151/q7.jpg,q7.jpg
151,/home/work/yaiq/datasets/vcog-bench/marsvqa/151/choice/image/tf3_10_T1_ss1_md.jpeg,tf3_10_T1_ss1_md.jpeg
151,/home/work/yaiq/datasets/vcog-bench/marsvqa/151/choice/image/tf3_10_T2_ss1_md.jpeg,tf3_10_T2_ss1_md.jpeg
151,/home/work/yaiq/datasets/vcog-bench/marsvqa/151/choice/image/tf3_10_T3_ss1_md.jpeg,tf3_10_T3_ss1_md.jpeg
151,/home/work/yaiq/datasets/vcog-bench/marsvqa/151/choice/image/tf3_10_T4_ss1_md.jpeg,tf3_10_T4_ss1_md.jpeg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/152/q0.jpg,q0.jpg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/152/q1.jpg,q1.jpg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/152/q2.jpg,q2.jpg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/152/q3.jpg,q3.jpg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/152/q4.jpg,q4.jpg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/152/q5.jpg,q5.jpg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/152/q6.jpg,q6.jpg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/152/q7.jpg,q7.jpg
152,/home/work/yaiq/datasets/vcog-bench/marsvqa/152/choice/image/tf3_67_T1_ss1_md.jpeg,tf3_67_T1_ss1_md.jpeg
152,/home/work/yaiq/datasets/vcog-bench/marsvqa/152/choice/image/tf3_67_T2_ss1_md.jpeg,tf3_67_T2_ss1_md.jpeg
152,/home/work/yaiq/datasets/vcog-bench/marsvqa/152/choice/image/tf3_67_T3_ss1_md.jpeg,tf3_67_T3_ss1_md.jpeg
152,/home/work/yaiq/datasets/vcog-bench/marsvqa/152/choice/image/tf3_67_T4_ss1_md.jpeg,tf3_67_T4_ss1_md.jpeg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/153/q0.jpg,q0.jpg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/153/q1.jpg,q1.jpg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/153/q2.jpg,q2.jpg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/153/q3.jpg,q3.jpg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/153/q4.jpg,q4.jpg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/153/q5.jpg,q5.jpg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/153/q6.jpg,q6.jpg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/153/q7.jpg,q7.jpg
153,/home/work/yaiq/datasets/vcog-bench/marsvqa/153/choice/image/tf1_19_T1_ss3_pd.jpeg,tf1_19_T1_ss3_pd.jpeg
153,/home/work/yaiq/datasets/vcog-bench/marsvqa/153/choice/image/tf1_19_T2_ss3_pd.jpeg,tf1_19_T2_ss3_pd.jpeg
153,/home/work/yaiq/datasets/vcog-bench/marsvqa/153/choice/image/tf1_19_T3_ss3_pd.jpeg,tf1_19_T3_ss3_pd.jpeg
153,/home/work/yaiq/datasets/vcog-bench/marsvqa/153/choice/image/tf1_19_T4_ss3_pd.jpeg,tf1_19_T4_ss3_pd.jpeg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/154/q0.jpg,q0.jpg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/154/q1.jpg,q1.jpg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/154/q2.jpg,q2.jpg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/154/q3.jpg,q3.jpg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/154/q4.jpg,q4.jpg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/154/q5.jpg,q5.jpg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/154/q6.jpg,q6.jpg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/154/q7.jpg,q7.jpg
154,/home/work/yaiq/datasets/vcog-bench/marsvqa/154/choice/image/tf3_54_T1_ss3_pd.jpeg,tf3_54_T1_ss3_pd.jpeg
154,/home/work/yaiq/datasets/vcog-bench/marsvqa/154/choice/image/tf3_54_T2_ss3_pd.jpeg,tf3_54_T2_ss3_pd.jpeg
154,/home/work/yaiq/datasets/vcog-bench/marsvqa/154/choice/image/tf3_54_T3_ss3_pd.jpeg,tf3_54_T3_ss3_pd.jpeg
154,/home/work/yaiq/datasets/vcog-bench/marsvqa/154/choice/image/tf3_54_T4_ss3_pd.jpeg,tf3_54_T4_ss3_pd.jpeg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/155/q0.jpg,q0.jpg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/155/q1.jpg,q1.jpg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/155/q2.jpg,q2.jpg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/155/q3.jpg,q3.jpg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/155/q4.jpg,q4.jpg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/155/q5.jpg,q5.jpg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/155/q6.jpg,q6.jpg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/155/q7.jpg,q7.jpg
155,/home/work/yaiq/datasets/vcog-bench/marsvqa/155/choice/image/tf1_63_T1_ss2_md.jpeg,tf1_63_T1_ss2_md.jpeg
155,/home/work/yaiq/datasets/vcog-bench/marsvqa/155/choice/image/tf1_63_T2_ss2_md.jpeg,tf1_63_T2_ss2_md.jpeg
155,/home/work/yaiq/datasets/vcog-bench/marsvqa/155/choice/image/tf1_63_T3_ss2_md.jpeg,tf1_63_T3_ss2_md.jpeg
155,/home/work/yaiq/datasets/vcog-bench/marsvqa/155/choice/image/tf1_63_T4_ss2_md.jpeg,tf1_63_T4_ss2_md.jpeg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/156/q0.jpg,q0.jpg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/156/q1.jpg,q1.jpg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/156/q2.jpg,q2.jpg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/156/q3.jpg,q3.jpg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/156/q4.jpg,q4.jpg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/156/q5.jpg,q5.jpg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/156/q6.jpg,q6.jpg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/156/q7.jpg,q7.jpg
156,/home/work/yaiq/datasets/vcog-bench/marsvqa/156/choice/image/tf3_77_T1_ss2_pd.jpeg,tf3_77_T1_ss2_pd.jpeg
156,/home/work/yaiq/datasets/vcog-bench/marsvqa/156/choice/image/tf3_77_T2_ss2_pd.jpeg,tf3_77_T2_ss2_pd.jpeg
156,/home/work/yaiq/datasets/vcog-bench/marsvqa/156/choice/image/tf3_77_T3_ss2_pd.jpeg,tf3_77_T3_ss2_pd.jpeg
156,/home/work/yaiq/datasets/vcog-bench/marsvqa/156/choice/image/tf3_77_T4_ss2_pd.jpeg,tf3_77_T4_ss2_pd.jpeg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/157/q0.jpg,q0.jpg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/157/q1.jpg,q1.jpg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/157/q2.jpg,q2.jpg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/157/q3.jpg,q3.jpg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/157/q4.jpg,q4.jpg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/157/q5.jpg,q5.jpg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/157/q6.jpg,q6.jpg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/157/q7.jpg,q7.jpg
157,/home/work/yaiq/datasets/vcog-bench/marsvqa/157/choice/image/tf1_78_T1_ss2_md.jpeg,tf1_78_T1_ss2_md.jpeg
157,/home/work/yaiq/datasets/vcog-bench/marsvqa/157/choice/image/tf1_78_T2_ss2_md.jpeg,tf1_78_T2_ss2_md.jpeg
157,/home/work/yaiq/datasets/vcog-bench/marsvqa/157/choice/image/tf1_78_T3_ss2_md.jpeg,tf1_78_T3_ss2_md.jpeg
157,/home/work/yaiq/datasets/vcog-bench/marsvqa/157/choice/image/tf1_78_T4_ss2_md.jpeg,tf1_78_T4_ss2_md.jpeg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/158/q0.jpg,q0.jpg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/158/q1.jpg,q1.jpg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/158/q2.jpg,q2.jpg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/158/q3.jpg,q3.jpg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/158/q4.jpg,q4.jpg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/158/q5.jpg,q5.jpg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/158/q6.jpg,q6.jpg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/158/q7.jpg,q7.jpg
158,/home/work/yaiq/datasets/vcog-bench/marsvqa/158/choice/image/tf3_75_T1_ss3_pd.jpeg,tf3_75_T1_ss3_pd.jpeg
158,/home/work/yaiq/datasets/vcog-bench/marsvqa/158/choice/image/tf3_75_T2_ss3_pd.jpeg,tf3_75_T2_ss3_pd.jpeg
158,/home/work/yaiq/datasets/vcog-bench/marsvqa/158/choice/image/tf3_75_T3_ss3_pd.jpeg,tf3_75_T3_ss3_pd.jpeg
158,/home/work/yaiq/datasets/vcog-bench/marsvqa/158/choice/image/tf3_75_T4_ss3_pd.jpeg,tf3_75_T4_ss3_pd.jpeg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/159/q0.jpg,q0.jpg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/159/q1.jpg,q1.jpg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/159/q2.jpg,q2.jpg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/159/q3.jpg,q3.jpg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/159/q4.jpg,q4.jpg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/159/q5.jpg,q5.jpg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/159/q6.jpg,q6.jpg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/159/q7.jpg,q7.jpg
159,/home/work/yaiq/datasets/vcog-bench/marsvqa/159/choice/image/tf3_39_T1_ss3_pd.jpeg,tf3_39_T1_ss3_pd.jpeg
159,/home/work/yaiq/datasets/vcog-bench/marsvqa/159/choice/image/tf3_39_T2_ss3_pd.jpeg,tf3_39_T2_ss3_pd.jpeg
159,/home/work/yaiq/datasets/vcog-bench/marsvqa/159/choice/image/tf3_39_T3_ss3_pd.jpeg,tf3_39_T3_ss3_pd.jpeg
159,/home/work/yaiq/datasets/vcog-bench/marsvqa/159/choice/image/tf3_39_T4_ss3_pd.jpeg,tf3_39_T4_ss3_pd.jpeg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/160/q0.jpg,q0.jpg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/160/q1.jpg,q1.jpg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/160/q2.jpg,q2.jpg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/160/q3.jpg,q3.jpg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/160/q4.jpg,q4.jpg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/160/q5.jpg,q5.jpg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/160/q6.jpg,q6.jpg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/160/q7.jpg,q7.jpg
160,/home/work/yaiq/datasets/vcog-bench/marsvqa/160/choice/image/tf3_16_T1_ss1_pd.jpeg,tf3_16_T1_ss1_pd.jpeg
160,/home/work/yaiq/datasets/vcog-bench/marsvqa/160/choice/image/tf3_16_T2_ss1_pd.jpeg,tf3_16_T2_ss1_pd.jpeg
160,/home/work/yaiq/datasets/vcog-bench/marsvqa/160/choice/image/tf3_16_T3_ss1_pd.jpeg,tf3_16_T3_ss1_pd.jpeg
160,/home/work/yaiq/datasets/vcog-bench/marsvqa/160/choice/image/tf3_16_T4_ss1_pd.jpeg,tf3_16_T4_ss1_pd.jpeg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/161/q0.jpg,q0.jpg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/161/q1.jpg,q1.jpg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/161/q2.jpg,q2.jpg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/161/q3.jpg,q3.jpg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/161/q4.jpg,q4.jpg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/161/q5.jpg,q5.jpg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/161/q6.jpg,q6.jpg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/161/q7.jpg,q7.jpg
161,/home/work/yaiq/datasets/vcog-bench/marsvqa/161/choice/image/tf3_15_T1_ss3_pd.jpeg,tf3_15_T1_ss3_pd.jpeg
161,/home/work/yaiq/datasets/vcog-bench/marsvqa/161/choice/image/tf3_15_T2_ss3_pd.jpeg,tf3_15_T2_ss3_pd.jpeg
161,/home/work/yaiq/datasets/vcog-bench/marsvqa/161/choice/image/tf3_15_T3_ss3_pd.jpeg,tf3_15_T3_ss3_pd.jpeg
161,/home/work/yaiq/datasets/vcog-bench/marsvqa/161/choice/image/tf3_15_T4_ss3_pd.jpeg,tf3_15_T4_ss3_pd.jpeg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/162/q0.jpg,q0.jpg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/162/q1.jpg,q1.jpg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/162/q2.jpg,q2.jpg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/162/q3.jpg,q3.jpg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/162/q4.jpg,q4.jpg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/162/q5.jpg,q5.jpg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/162/q6.jpg,q6.jpg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/162/q7.jpg,q7.jpg
162,/home/work/yaiq/datasets/vcog-bench/marsvqa/162/choice/image/tf3_12_T1_ss3_pd.jpeg,tf3_12_T1_ss3_pd.jpeg
162,/home/work/yaiq/datasets/vcog-bench/marsvqa/162/choice/image/tf3_12_T2_ss3_pd.jpeg,tf3_12_T2_ss3_pd.jpeg
162,/home/work/yaiq/datasets/vcog-bench/marsvqa/162/choice/image/tf3_12_T3_ss3_pd.jpeg,tf3_12_T3_ss3_pd.jpeg
162,/home/work/yaiq/datasets/vcog-bench/marsvqa/162/choice/image/tf3_12_T4_ss3_pd.jpeg,tf3_12_T4_ss3_pd.jpeg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/163/q0.jpg,q0.jpg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/163/q1.jpg,q1.jpg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/163/q2.jpg,q2.jpg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/163/q3.jpg,q3.jpg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/163/q4.jpg,q4.jpg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/163/q5.jpg,q5.jpg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/163/q6.jpg,q6.jpg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/163/q7.jpg,q7.jpg
163,/home/work/yaiq/datasets/vcog-bench/marsvqa/163/choice/image/tf2_20_T1_ss3_pd.jpeg,tf2_20_T1_ss3_pd.jpeg
163,/home/work/yaiq/datasets/vcog-bench/marsvqa/163/choice/image/tf2_20_T2_ss3_pd.jpeg,tf2_20_T2_ss3_pd.jpeg
163,/home/work/yaiq/datasets/vcog-bench/marsvqa/163/choice/image/tf2_20_T3_ss3_pd.jpeg,tf2_20_T3_ss3_pd.jpeg
163,/home/work/yaiq/datasets/vcog-bench/marsvqa/163/choice/image/tf2_20_T4_ss3_pd.jpeg,tf2_20_T4_ss3_pd.jpeg
164,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/164/q0.jpg,q0.jpg
164,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/164/q1.jpg,q1.jpg
164,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/164/q2.jpg,q2.jpg
164,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/164/q3.jpg,q3.jpg
164,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/marsvqa/164/q4.jpg,q4.jpg
