index,image_path,number,text
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/153/q7.jpg,q7.jpg,"3 objects ; 1 large white hexagon outside, 2 small white squares inside ; top left and"
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/0.jpeg,0.jpeg,"a large white circle with 2 small dark gray circles inside, aligned vertically in the center."
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/1.jpeg,1.jpeg,"a large white circle with a small gray square inside, positioned at the center."
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/2.jpeg,2.jpeg,"a large white circle with 2 small dark gray circles inside, positioned diagonally with the top - left"
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/3.jpeg,3.jpeg,"a large white circle with 2 small circles inside, one gray circle above and one dark gray circle below"
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/4.jpeg,4.jpeg,"a large white circle with 2 small dark gray circles inside, positioned diagonally with the top - left"
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/5.jpeg,5.jpeg,"a large white circle with 2 small dark gray circles inside, positioned vertically in the center."
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/6.jpeg,6.jpeg,"a large white circle with 2 small dark gray circles inside, aligned vertically in the center."
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/7.jpeg,7.jpeg,"a large white circle with 2 small dark gray circles inside, aligned vertically in the center."
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q0.jpg,q0.jpg,3 objects inside a large black pentagon ; a small white pentagon at top - left ; a medium white
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q1.jpg,q1.jpg,inside outside relation with a large circle outside and a small white pentagon at top - left.
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q2.jpg,q2.jpg,"two objects : a large white triangle and a small gray pentagon inside it, both centered."
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q3.jpg,q3.jpg,"inside a large triangle, a small black hexagon at top - left and a small black pentagon"
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q4.jpg,q4.jpg,"inside a large white pentagon, a small light gray hexagon is positioned at the top - left"
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q5.jpg,q5.jpg,2 objects ; one large white circle and one small dark gray pentagon inside at center.
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q6.jpg,q6.jpg,"inside a large white circle, a small gray square at top - left and a small light gray square"
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q7.jpg,q7.jpg,two objects inside a large white triangle. one is medium gray and the other is medium gray with two
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/0.jpeg,0.jpeg,"a large white square with a small white hexagon inside, positioned at the top - left."
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/1.jpeg,1.jpeg,"a large white pentagon with a small white hexagon inside, positioned at the top - left."
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/2.jpeg,2.jpeg,"a large white pentagon with four shapes inside. top - left is a small dark gray pentagon, top"
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/3.jpeg,3.jpeg,"a large white pentagon with three shapes inside. top is a small dark gray pentagon, center is a"
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/4.jpeg,4.jpeg,"a large white pentagon with three objects inside. top - left is a medium gray hexagon,"
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/5.jpeg,5.jpeg,"a large white circle with a small white hexagon inside, positioned to the left."
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/6.jpeg,6.jpeg,"a large white pentagon with a small white hexagon inside, positioned at the top - left."
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/7.jpeg,7.jpeg,"a large white pentagon with a small white hexagon inside, positioned at the top - left."
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q0.jpg,q0.jpg,"two objects ; medium gray triangle at top, small dark gray circle at bottom ; vertically aligned."
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q1.jpg,q1.jpg,"two objects ; medium gray square at top - center, small light gray pentagon at bottom - center,"
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q2.jpg,q2.jpg,"two objects ; large gray pentagon at top - center, small white triangle at bottom - center."
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q3.jpg,q3.jpg,"two objects ; medium gray pentagon at top, small light gray circle at bottom ; vertically aligned."
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q4.jpg,q4.jpg,"two objects ; large gray hexagon at top, small white pentagon at bottom."
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q5.jpg,q5.jpg,"2 objects ; top gray circle, bottom dark gray triangle ; large circle, medium triangle ; top down"
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q6.jpg,q6.jpg,2 objects ; small white circle at bottom ; medium light gray square at top ; small white circle at
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q7.jpg,q7.jpg,two objects ; a large light gray pentagon at top ; a small dark gray pentagon at bottom.
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/0.jpeg,0.jpeg,"two objects ; top object is a large gray hexagon, bottom object is a small light gray"
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/1.jpeg,1.jpeg,"two objects ; top object is a medium white hexagon, bottom object is a small light gray"
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/2.jpeg,2.jpeg,"two objects ; top object is a medium light gray hexagon, bottom object is a medium dark"
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/3.jpeg,3.jpeg,two objects ; a medium gray hexagon at the top and a medium gray pentagon at the bottom
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/4.jpeg,4.jpeg,"two objects ; top object is a medium light gray hexagon, bottom object is a large light"
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/5.jpeg,5.jpeg,"two objects ; top object is a medium light gray square, bottom object is a medium light gray triangle"
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/6.jpeg,6.jpeg,"two objects ; top object is a medium light gray hexagon, bottom object is a medium light"
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/7.jpeg,7.jpeg,"two objects ; top object is a medium light gray hexagon, bottom object is a small light"
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q0.jpg,q0.jpg,2 objects ; large dark gray circle at top ; large gray pentagon at bottom.
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q1.jpg,q1.jpg,"2 objects ; a large white hexagon at top, a small gray square at bottom ; separated"
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q2.jpg,q2.jpg,two objects ; a large dark gray pentagon at the top and a small white triangle at the bottom ;
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q3.jpg,q3.jpg,"two shapes ; medium light gray hexagon at top, medium dark gray triangle at bottom."
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q4.jpg,q4.jpg,two objects ; a medium dark gray pentagon at the top and a medium light gray pentagon at the bottom
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q5.jpg,q5.jpg,two objects ; a large black circle at the top and a small white square at the bottom ; separated
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q6.jpg,q6.jpg,"two objects ; a large gray pentagon at top center and a small dark gray square at bottom center,"
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q7.jpg,q7.jpg,two objects ; a large white circle at top and a large light gray triangle at bottom ; separated by
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/0.jpeg,0.jpeg,"two objects, large dark gray hexagon at top, large white pentagon at bottom."
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/1.jpeg,1.jpeg,"two objects, medium dark gray hexagon at top, small white pentagon at bottom."
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/2.jpeg,2.jpeg,"two objects, medium dark gray hexagon at top, small white pentagon at bottom."
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/3.jpeg,3.jpeg,"two objects, large dark gray hexagon at top, small white pentagon at bottom."
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/4.jpeg,4.jpeg,"two objects ; large dark gray hexagon at top, small white pentagon at bottom."
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/5.jpeg,5.jpeg,two objects ; a large gray hexagon at top and a small dark gray pentagon at bottom.
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/6.jpeg,6.jpeg,"two objects, large dark gray hexagon at top, small white pentagon at bottom."
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/7.jpeg,7.jpeg,two objects ; a large gray hexagon at top and a small gray pentagon at bottom.
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q0.jpg,q0.jpg,"2 objects ; small black triangle at top - center, small white triangle at bottom - center, separated"
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q1.jpg,q1.jpg,two objects ; a small white pentagon at top and a medium black hexagon at bottom ; separated
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q2.jpg,q2.jpg,"two objects ; medium black circle at top, small dark gray pentagon at bottom ; vertically aligned."
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q3.jpg,q3.jpg,"2 objects ; a large light gray triangle at top, a large black hexagon at bottom ;"
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q4.jpg,q4.jpg,"two objects ; a large gray pentagon at top and a large dark gray pentagon at bottom, separated by"
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q5.jpg,q5.jpg,"2 objects ; large dark gray circle at top, large white triangle at bottom."
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q6.jpg,q6.jpg,"two objects ; large black triangle at top, small dark gray pentagon at bottom ; vertically aligned."
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q7.jpg,q7.jpg,2 objects ; a large white pentagon at top and a small white triangle at bottom ; separated by a
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/0.jpeg,0.jpeg,two objects. a large black circle at the top. a medium black hexagon at the bottom
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/1.jpeg,1.jpeg,two objects. a small black circle at the top. a small black hexagon at the bottom
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/2.jpeg,2.jpeg,two objects ; a large black circle at the top ; a medium dark gray hexagon at the
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/3.jpeg,3.jpeg,"two objects. a large black pentagon at top, a medium black hexagon at bottom."
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/4.jpeg,4.jpeg,two objects. a large black circle at the top. a small black square at the bottom.
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/5.jpeg,5.jpeg,"two objects. medium black circle at top, large black hexagon at bottom."
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/6.jpeg,6.jpeg,two objects ; a large black circle at the top ; a medium gray hexagon at the bottom
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/7.jpeg,7.jpeg,two objects ; a large black triangle at top and a medium black hexagon at bottom ; separated
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q0.jpg,q0.jpg,"two objects : a large white triangle and a medium gray circle inside it, both centered."
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q1.jpg,q1.jpg,one medium gray hexagon at center inside a large white square.
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q2.jpg,q2.jpg,two objects : a large white pentagon with a small black square inside at the center.
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q3.jpg,q3.jpg,"two objects : a large white triangle and a medium light gray hexagon inside it, both centered"
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q4.jpg,q4.jpg,two objects : a medium white square outside and a small gray square at the center.
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q5.jpg,q5.jpg,"2 objects ; 1 large dark gray circle inside 1 large white pentagon, centrally positioned."
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q6.jpg,q6.jpg,"two objects. one large white triangle with one small white square inside, centered inside a large white triangle"
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q7.jpg,q7.jpg,two objects. large black circle at center inside large white square.
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/0.jpeg,0.jpeg,two objects. a large white pentagon with a small white hexagon inside at the center.
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/1.jpeg,1.jpeg,two objects. a large white pentagon outside and a medium black hexagon inside at center.
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/2.jpeg,2.jpeg,two objects. a large white pentagon with a small white hexagon inside at center.
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/3.jpeg,3.jpeg,two objects. a large white pentagon with a small white circle inside at the center.
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/4.jpeg,4.jpeg,two objects. large white triangle with a small white hexagon inside at the center.
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/5.jpeg,5.jpeg,two objects. a large white pentagon with a small white hexagon inside at the center.
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/6.jpeg,6.jpeg,two objects. a large white pentagon with a small white hexagon inside at the center.
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/7.jpeg,7.jpeg,two objects : a large white pentagon containing a medium dark gray hexagon in the center.
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q0.jpg,q0.jpg,"two triangles ; large dark gray triangle at top, small light gray triangle at bottom."
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q1.jpg,q1.jpg,two objects ; medium dark gray triangle at top ; small light gray pentagon at bottom ; vertically aligned.
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q2.jpg,q2.jpg,"two shapes ; medium dark gray triangle at top, medium light gray circle at bottom."
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q3.jpg,q3.jpg,"2 objects ; a large black triangle at top and a small black triangle at bottom, separated by a"
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q4.jpg,q4.jpg,"2 objects, a medium black triangle at top and a small black pentagon at bottom, separated by a"
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q5.jpg,q5.jpg,2 objects ; a small black triangle at the top and a small black circle at the bottom ; both
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q6.jpg,q6.jpg,"2 objects ; top gray hexagon, bottom dark gray triangle ; medium hexagon, medium"
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q7.jpg,q7.jpg,two objects ; a medium gray hexagon at top and a large gray pentagon at bottom.
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/0.jpeg,0.jpeg,two objects ; a huge gray hexagon at top and a large gray circle at bottom.
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/1.jpeg,1.jpeg,two objects ; a small gray hexagon at top and a huge gray circle at bottom.
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/2.jpeg,2.jpeg,two objects ; a small gray hexagon at top and a large gray circle at bottom.
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/3.jpeg,3.jpeg,two objects ; a small gray hexagon at top and a large gray circle at bottom.
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/4.jpeg,4.jpeg,two objects ; a small gray hexagon at top and a huge gray circle at bottom.
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/5.jpeg,5.jpeg,two objects ; a small gray hexagon at top and a large black circle at bottom.
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/6.jpeg,6.jpeg,two objects ; a large gray hexagon at top and a large gray circle at bottom.
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/7.jpeg,7.jpeg,two objects ; a small gray hexagon at top and a huge gray hexagon at bottom
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q0.jpg,q0.jpg,"two objects ; small light gray triangle at top, large gray pentagon at bottom ; vertically aligned."
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q1.jpg,q1.jpg,"two objects ; large white triangle at top, small gray pentagon at bottom ; separated by a vertical line"
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q2.jpg,q2.jpg,"two objects ; a medium light gray triangle at the top and a medium gray pentagon at the bottom,"
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q3.jpg,q3.jpg,2 objects ; a medium dark gray circle at the top and a large dark gray circle at the bottom
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q4.jpg,q4.jpg,2 objects ; small light gray circle at top ; large dark gray circle at bottom.
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q5.jpg,q5.jpg,two objects ; a large black circle at top and a small dark gray circle at bottom ; positioned in
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q6.jpg,q6.jpg,"two objects ; medium gray hexagon at top, small gray square at bottom."
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q7.jpg,q7.jpg,two objects ; a medium gray hexagon at top and a small light gray square at bottom.
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/0.jpeg,0.jpeg,"two objects ; a large black hexagon at top and a small gray square at bottom, separated"
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/1.jpeg,1.jpeg,two objects. a large dark gray hexagon at the top and a small gray square at the
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/2.jpeg,2.jpeg,two objects ; a large light gray hexagon at top and a small gray square at bottom ;
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/3.jpeg,3.jpeg,two objects ; a large black hexagon at top and a medium gray circle at bottom.
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/4.jpeg,4.jpeg,"two objects ; a large black hexagon at top and a small gray square at bottom, separated"
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/5.jpeg,5.jpeg,two objects ; a large black hexagon at the top and a small gray square at the bottom
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/6.jpeg,6.jpeg,two objects ; a large black hexagon at the top and a tiny gray square at the bottom
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/7.jpeg,7.jpeg,"2 objects ; a huge black circle at the top, a small gray square at the bottom ; top"
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q0.jpg,q0.jpg,two objects ; a medium dark gray pentagon at the top and a medium light gray circle at the bottom
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q1.jpg,q1.jpg,two objects ; a large white hexagon at top and a small gray pentagon at bottom.
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q2.jpg,q2.jpg,two objects ; a large dark gray circle at top and a tiny dark gray hexagon at bottom
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q3.jpg,q3.jpg,two objects ; small light gray pentagon at top ; large white pentagon at bottom ; vertically aligned.
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q4.jpg,q4.jpg,two objects ; a small light gray hexagon at top and a medium light gray hexagon
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q5.jpg,q5.jpg,"2 objects, a medium white circle at top, a medium gray circle at bottom. top - down"
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q6.jpg,q6.jpg,two objects ; a small white pentagon at top and a large gray hexagon at bottom ; separated
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q7.jpg,q7.jpg,"two objects : top object is a small white hexagon, bottom object is a large dark gray"
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/0.jpeg,0.jpeg,two objects ; a medium light gray circle at the top ; a tiny black pentagon at the bottom.
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/1.jpeg,1.jpeg,two objects ; a large white circle at top and a tiny black hexagon at bottom ; separated
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/2.jpeg,2.jpeg,"two objects ; large black circle at top, small black pentagon at bottom ; separated by a horizontal line"
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/3.jpeg,3.jpeg,"two objects ; medium white circle at top, small black pentagon at bottom ; separated by a horizontal line"
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/4.jpeg,4.jpeg,two objects ; top object is a medium white square ; bottom object is a small black pentagon ; separated
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/5.jpeg,5.jpeg,"two objects ; a medium white circle at the top and a small black pentagon at the bottom, separated"
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/6.jpeg,6.jpeg,"two objects, a medium white circle at top and a tiny black pentagon at bottom, separated by a"
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/7.jpeg,7.jpeg,"two objects, a medium white circle at the top and a tiny black pentagon at the bottom, separated"
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q0.jpg,q0.jpg,4 objects inside a triangle ; small white circle at top - left ; small white circle at top -
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q1.jpg,q1.jpg,4 objects inside a large triangle ; 2 small light gray hexagons at the top and 1
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q2.jpg,q2.jpg,inside outside relation with a large white triangle outside and a small gray pentagon near the center.
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q3.jpg,q3.jpg,"3 objects ; circles ; gray colour ; medium size ; arranged in a pentagon, top - down relation"
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q4.jpg,q4.jpg,a large white pentagon with two small black hexagons centered inside.
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q5.jpg,q5.jpg,inside outside relation with a tiny tiny gray pentagon at center inside a huge white pentagon.
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q6.jpg,q6.jpg,"3 objects inside a large white pentagon ; two small light gray hexagons at the top,"
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q7.jpg,q7.jpg,a large white pentagon with two small gray pentagons inside ; the pentagon is positioned diagonally with the
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/0.jpeg,0.jpeg,two objects. a large white pentagon with a small white square inside at the top - left.
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/1.jpeg,1.jpeg,two objects. a large white pentagon with a small black square inside at the top - left.
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/2.jpeg,2.jpeg,two objects. a large white triangle with a small white square inside at the top - left.
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/3.jpeg,3.jpeg,two objects. a large white square with a small white square inside at the top - left.
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/4.jpeg,4.jpeg,two objects. a large white hexagon with a small white square inside at the top - left
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/5.jpeg,5.jpeg,two objects : a large white pentagon containing a small gray square in the top - left.
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/6.jpeg,6.jpeg,two objects. a large white circle with a small white square inside at the top - left.
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/7.jpeg,7.jpeg,two objects. a large white pentagon with a small white square inside at the top - left.
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q0.jpg,q0.jpg,"three medium white circles ; one at top, one at bottom - left, and one at bottom -"
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q1.jpg,q1.jpg,"4 pentagons in a 2 times 2 sub - blocks. top - left : medium white, top"
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q2.jpg,q2.jpg,3 times 3 sub - blocks with 7 objects. top row : 2 small black hexagons
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q3.jpg,q3.jpg,"5 objects ; pentagons ; black ; medium ; 3 times 3 sub - blocks, top - left"
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q4.jpg,q4.jpg,"3 times 3 sub - blocks with 7 objects, large black hexagon at top - left,"
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q5.jpg,q5.jpg,"3 times 3 sub - blocks with 9 objects. large black circle at top - left, medium black"
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q6.jpg,q6.jpg,6 objects ; hexagons ; light gray ; medium size ; arranged in a 3 times 3
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q7.jpg,q7.jpg,3 times 3 sub - blocks with 8 objects ; medium light gray circles in a 3 times 3 sub
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/0.jpeg,0.jpeg,"3 times 3 sub - blocks with 9 objects, all are medium light gray pentagons in a grid"
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/1.jpeg,1.jpeg,"3 times 3 sub - blocks with 9 objects, top row has two triangles and one circle, middle"
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/2.jpeg,2.jpeg,"5 objects. top row : medium light gray circle, medium gray triangle, medium black circle, large"
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/3.jpeg,3.jpeg,"3 times 3 sub - blocks with 9 objects, all pentagons ; medium light gray pentagon at top"
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/4.jpeg,4.jpeg,"3 times 3 sub - blocks with 9 objects, top row has two hexagons and one"
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/5.jpeg,5.jpeg,"five objects : one pentagon, one hexagon, one circle, one circle ; medium light gray"
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/6.jpeg,6.jpeg,"3 times 3 sub - blocks with 9 objects, top row has two circles and one triangle, middle"
