index,image_path,number
150,/home/work/yaiq/datasets/vcog-bench/raven/150/choice/image/4.jpeg,4.jpeg
150,/home/work/yaiq/datasets/vcog-bench/raven/150/choice/image/5.jpeg,5.jpeg
150,/home/work/yaiq/datasets/vcog-bench/raven/150/choice/image/6.jpeg,6.jpeg
150,/home/work/yaiq/datasets/vcog-bench/raven/150/choice/image/7.jpeg,7.jpeg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/151/q0.jpg,q0.jpg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/151/q1.jpg,q1.jpg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/151/q2.jpg,q2.jpg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/151/q3.jpg,q3.jpg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/151/q4.jpg,q4.jpg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/151/q5.jpg,q5.jpg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/151/q6.jpg,q6.jpg
151,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/151/q7.jpg,q7.jpg
151,/home/work/yaiq/datasets/vcog-bench/raven/151/choice/image/0.jpeg,0.jpeg
151,/home/work/yaiq/datasets/vcog-bench/raven/151/choice/image/1.jpeg,1.jpeg
151,/home/work/yaiq/datasets/vcog-bench/raven/151/choice/image/2.jpeg,2.jpeg
151,/home/work/yaiq/datasets/vcog-bench/raven/151/choice/image/3.jpeg,3.jpeg
151,/home/work/yaiq/datasets/vcog-bench/raven/151/choice/image/4.jpeg,4.jpeg
151,/home/work/yaiq/datasets/vcog-bench/raven/151/choice/image/5.jpeg,5.jpeg
151,/home/work/yaiq/datasets/vcog-bench/raven/151/choice/image/6.jpeg,6.jpeg
151,/home/work/yaiq/datasets/vcog-bench/raven/151/choice/image/7.jpeg,7.jpeg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/152/q0.jpg,q0.jpg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/152/q1.jpg,q1.jpg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/152/q2.jpg,q2.jpg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/152/q3.jpg,q3.jpg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/152/q4.jpg,q4.jpg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/152/q5.jpg,q5.jpg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/152/q6.jpg,q6.jpg
152,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/152/q7.jpg,q7.jpg
152,/home/work/yaiq/datasets/vcog-bench/raven/152/choice/image/0.jpeg,0.jpeg
152,/home/work/yaiq/datasets/vcog-bench/raven/152/choice/image/1.jpeg,1.jpeg
152,/home/work/yaiq/datasets/vcog-bench/raven/152/choice/image/2.jpeg,2.jpeg
152,/home/work/yaiq/datasets/vcog-bench/raven/152/choice/image/3.jpeg,3.jpeg
152,/home/work/yaiq/datasets/vcog-bench/raven/152/choice/image/4.jpeg,4.jpeg
152,/home/work/yaiq/datasets/vcog-bench/raven/152/choice/image/5.jpeg,5.jpeg
152,/home/work/yaiq/datasets/vcog-bench/raven/152/choice/image/6.jpeg,6.jpeg
152,/home/work/yaiq/datasets/vcog-bench/raven/152/choice/image/7.jpeg,7.jpeg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/153/q0.jpg,q0.jpg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/153/q1.jpg,q1.jpg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/153/q2.jpg,q2.jpg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/153/q3.jpg,q3.jpg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/153/q4.jpg,q4.jpg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/153/q5.jpg,q5.jpg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/153/q6.jpg,q6.jpg
153,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/153/q7.jpg,q7.jpg
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/0.jpeg,0.jpeg
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/1.jpeg,1.jpeg
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/2.jpeg,2.jpeg
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/3.jpeg,3.jpeg
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/4.jpeg,4.jpeg
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/5.jpeg,5.jpeg
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/6.jpeg,6.jpeg
153,/home/work/yaiq/datasets/vcog-bench/raven/153/choice/image/7.jpeg,7.jpeg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q0.jpg,q0.jpg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q1.jpg,q1.jpg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q2.jpg,q2.jpg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q3.jpg,q3.jpg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q4.jpg,q4.jpg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q5.jpg,q5.jpg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q6.jpg,q6.jpg
154,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/154/q7.jpg,q7.jpg
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/0.jpeg,0.jpeg
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/1.jpeg,1.jpeg
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/2.jpeg,2.jpeg
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/3.jpeg,3.jpeg
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/4.jpeg,4.jpeg
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/5.jpeg,5.jpeg
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/6.jpeg,6.jpeg
154,/home/work/yaiq/datasets/vcog-bench/raven/154/choice/image/7.jpeg,7.jpeg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q0.jpg,q0.jpg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q1.jpg,q1.jpg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q2.jpg,q2.jpg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q3.jpg,q3.jpg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q4.jpg,q4.jpg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q5.jpg,q5.jpg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q6.jpg,q6.jpg
155,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/155/q7.jpg,q7.jpg
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/0.jpeg,0.jpeg
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/1.jpeg,1.jpeg
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/2.jpeg,2.jpeg
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/3.jpeg,3.jpeg
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/4.jpeg,4.jpeg
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/5.jpeg,5.jpeg
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/6.jpeg,6.jpeg
155,/home/work/yaiq/datasets/vcog-bench/raven/155/choice/image/7.jpeg,7.jpeg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q0.jpg,q0.jpg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q1.jpg,q1.jpg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q2.jpg,q2.jpg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q3.jpg,q3.jpg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q4.jpg,q4.jpg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q5.jpg,q5.jpg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q6.jpg,q6.jpg
156,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/156/q7.jpg,q7.jpg
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/0.jpeg,0.jpeg
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/1.jpeg,1.jpeg
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/2.jpeg,2.jpeg
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/3.jpeg,3.jpeg
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/4.jpeg,4.jpeg
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/5.jpeg,5.jpeg
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/6.jpeg,6.jpeg
156,/home/work/yaiq/datasets/vcog-bench/raven/156/choice/image/7.jpeg,7.jpeg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q0.jpg,q0.jpg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q1.jpg,q1.jpg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q2.jpg,q2.jpg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q3.jpg,q3.jpg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q4.jpg,q4.jpg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q5.jpg,q5.jpg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q6.jpg,q6.jpg
157,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/157/q7.jpg,q7.jpg
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/0.jpeg,0.jpeg
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/1.jpeg,1.jpeg
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/2.jpeg,2.jpeg
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/3.jpeg,3.jpeg
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/4.jpeg,4.jpeg
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/5.jpeg,5.jpeg
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/6.jpeg,6.jpeg
157,/home/work/yaiq/datasets/vcog-bench/raven/157/choice/image/7.jpeg,7.jpeg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q0.jpg,q0.jpg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q1.jpg,q1.jpg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q2.jpg,q2.jpg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q3.jpg,q3.jpg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q4.jpg,q4.jpg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q5.jpg,q5.jpg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q6.jpg,q6.jpg
158,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/158/q7.jpg,q7.jpg
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/0.jpeg,0.jpeg
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/1.jpeg,1.jpeg
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/2.jpeg,2.jpeg
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/3.jpeg,3.jpeg
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/4.jpeg,4.jpeg
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/5.jpeg,5.jpeg
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/6.jpeg,6.jpeg
158,/home/work/yaiq/datasets/vcog-bench/raven/158/choice/image/7.jpeg,7.jpeg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q0.jpg,q0.jpg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q1.jpg,q1.jpg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q2.jpg,q2.jpg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q3.jpg,q3.jpg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q4.jpg,q4.jpg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q5.jpg,q5.jpg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q6.jpg,q6.jpg
159,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/159/q7.jpg,q7.jpg
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/0.jpeg,0.jpeg
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/1.jpeg,1.jpeg
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/2.jpeg,2.jpeg
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/3.jpeg,3.jpeg
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/4.jpeg,4.jpeg
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/5.jpeg,5.jpeg
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/6.jpeg,6.jpeg
159,/home/work/yaiq/datasets/vcog-bench/raven/159/choice/image/7.jpeg,7.jpeg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q0.jpg,q0.jpg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q1.jpg,q1.jpg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q2.jpg,q2.jpg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q3.jpg,q3.jpg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q4.jpg,q4.jpg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q5.jpg,q5.jpg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q6.jpg,q6.jpg
160,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/160/q7.jpg,q7.jpg
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/0.jpeg,0.jpeg
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/1.jpeg,1.jpeg
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/2.jpeg,2.jpeg
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/3.jpeg,3.jpeg
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/4.jpeg,4.jpeg
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/5.jpeg,5.jpeg
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/6.jpeg,6.jpeg
160,/home/work/yaiq/datasets/vcog-bench/raven/160/choice/image/7.jpeg,7.jpeg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q0.jpg,q0.jpg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q1.jpg,q1.jpg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q2.jpg,q2.jpg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q3.jpg,q3.jpg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q4.jpg,q4.jpg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q5.jpg,q5.jpg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q6.jpg,q6.jpg
161,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/161/q7.jpg,q7.jpg
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/0.jpeg,0.jpeg
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/1.jpeg,1.jpeg
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/2.jpeg,2.jpeg
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/3.jpeg,3.jpeg
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/4.jpeg,4.jpeg
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/5.jpeg,5.jpeg
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/6.jpeg,6.jpeg
161,/home/work/yaiq/datasets/vcog-bench/raven/161/choice/image/7.jpeg,7.jpeg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q0.jpg,q0.jpg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q1.jpg,q1.jpg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q2.jpg,q2.jpg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q3.jpg,q3.jpg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q4.jpg,q4.jpg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q5.jpg,q5.jpg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q6.jpg,q6.jpg
162,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/162/q7.jpg,q7.jpg
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/0.jpeg,0.jpeg
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/1.jpeg,1.jpeg
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/2.jpeg,2.jpeg
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/3.jpeg,3.jpeg
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/4.jpeg,4.jpeg
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/5.jpeg,5.jpeg
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/6.jpeg,6.jpeg
162,/home/work/yaiq/datasets/vcog-bench/raven/162/choice/image/7.jpeg,7.jpeg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q0.jpg,q0.jpg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q1.jpg,q1.jpg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q2.jpg,q2.jpg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q3.jpg,q3.jpg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q4.jpg,q4.jpg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q5.jpg,q5.jpg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q6.jpg,q6.jpg
163,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/163/q7.jpg,q7.jpg
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/0.jpeg,0.jpeg
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/1.jpeg,1.jpeg
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/2.jpeg,2.jpeg
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/3.jpeg,3.jpeg
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/4.jpeg,4.jpeg
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/5.jpeg,5.jpeg
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/6.jpeg,6.jpeg
163,/home/work/yaiq/datasets/vcog-bench/raven/163/choice/image/7.jpeg,7.jpeg
164,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/164/q0.jpg,q0.jpg
164,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/164/q1.jpg,q1.jpg
164,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/164/q2.jpg,q2.jpg
164,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/164/q3.jpg,q3.jpg
164,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/164/q4.jpg,q4.jpg
164,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/164/q5.jpg,q5.jpg
164,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/164/q6.jpg,q6.jpg
164,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/164/q7.jpg,q7.jpg
164,/home/work/yaiq/datasets/vcog-bench/raven/164/choice/image/0.jpeg,0.jpeg
164,/home/work/yaiq/datasets/vcog-bench/raven/164/choice/image/1.jpeg,1.jpeg
164,/home/work/yaiq/datasets/vcog-bench/raven/164/choice/image/2.jpeg,2.jpeg
164,/home/work/yaiq/datasets/vcog-bench/raven/164/choice/image/3.jpeg,3.jpeg
164,/home/work/yaiq/datasets/vcog-bench/raven/164/choice/image/4.jpeg,4.jpeg
164,/home/work/yaiq/datasets/vcog-bench/raven/164/choice/image/5.jpeg,5.jpeg
164,/home/work/yaiq/datasets/vcog-bench/raven/164/choice/image/6.jpeg,6.jpeg
164,/home/work/yaiq/datasets/vcog-bench/raven/164/choice/image/7.jpeg,7.jpeg
165,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/165/q0.jpg,q0.jpg
165,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/165/q1.jpg,q1.jpg
165,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/165/q2.jpg,q2.jpg
165,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/165/q3.jpg,q3.jpg
165,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/165/q4.jpg,q4.jpg
165,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/165/q5.jpg,q5.jpg
165,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/165/q6.jpg,q6.jpg
165,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/165/q7.jpg,q7.jpg
165,/home/work/yaiq/datasets/vcog-bench/raven/165/choice/image/0.jpeg,0.jpeg
165,/home/work/yaiq/datasets/vcog-bench/raven/165/choice/image/1.jpeg,1.jpeg
165,/home/work/yaiq/datasets/vcog-bench/raven/165/choice/image/2.jpeg,2.jpeg
165,/home/work/yaiq/datasets/vcog-bench/raven/165/choice/image/3.jpeg,3.jpeg
165,/home/work/yaiq/datasets/vcog-bench/raven/165/choice/image/4.jpeg,4.jpeg
165,/home/work/yaiq/datasets/vcog-bench/raven/165/choice/image/5.jpeg,5.jpeg
165,/home/work/yaiq/datasets/vcog-bench/raven/165/choice/image/6.jpeg,6.jpeg
165,/home/work/yaiq/datasets/vcog-bench/raven/165/choice/image/7.jpeg,7.jpeg
166,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/166/q0.jpg,q0.jpg
166,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/166/q1.jpg,q1.jpg
166,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/166/q2.jpg,q2.jpg
166,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/166/q3.jpg,q3.jpg
166,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/166/q4.jpg,q4.jpg
166,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/166/q5.jpg,q5.jpg
166,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/166/q6.jpg,q6.jpg
166,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/166/q7.jpg,q7.jpg
166,/home/work/yaiq/datasets/vcog-bench/raven/166/choice/image/0.jpeg,0.jpeg
166,/home/work/yaiq/datasets/vcog-bench/raven/166/choice/image/1.jpeg,1.jpeg
166,/home/work/yaiq/datasets/vcog-bench/raven/166/choice/image/2.jpeg,2.jpeg
166,/home/work/yaiq/datasets/vcog-bench/raven/166/choice/image/3.jpeg,3.jpeg
166,/home/work/yaiq/datasets/vcog-bench/raven/166/choice/image/4.jpeg,4.jpeg
166,/home/work/yaiq/datasets/vcog-bench/raven/166/choice/image/5.jpeg,5.jpeg
166,/home/work/yaiq/datasets/vcog-bench/raven/166/choice/image/6.jpeg,6.jpeg
166,/home/work/yaiq/datasets/vcog-bench/raven/166/choice/image/7.jpeg,7.jpeg
167,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/167/q0.jpg,q0.jpg
167,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/167/q1.jpg,q1.jpg
167,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/167/q2.jpg,q2.jpg
167,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/167/q3.jpg,q3.jpg
167,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/167/q4.jpg,q4.jpg
167,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/vcog-bench/raven/167/q5.jpg,q5.jpg
