image_path,label,split
/home/work/yaiq/datasets/vcog-bench/raven/115/choice/image/2.jpeg,"Two objects: a medium light gray circle at the top and a medium black square at the bottom, separated by a horizontal line.",train
/home/work/yaiq/datasets/vcog-bench/raven/115/choice/image/3.jpeg,"Two objects: a medium light gray circle at the top and a medium black triangle at the bottom, separated by a horizontal line.",train
/home/work/yaiq/datasets/vcog-bench/raven/115/choice/image/4.jpeg,"Two objects: a large light gray circle at the top and a medium black pentagon at the bottom, separated by a horizontal line.",train
/home/work/yaiq/datasets/vcog-bench/raven/115/choice/image/7.jpeg,"Two objects: a medium dark gray circle at the top and a medium black pentagon at the bottom, separated by a horizontal line.",train
/home/work/yaiq/datasets/vcog-bench/raven/115/choice/image/6.jpeg,"Two objects: a medium light gray circle at the top and a medium dark gray pentagon at the bottom, separated by a horizontal line.",train
/home/work/yaiq/datasets/vcog-bench/raven/116/choice/image/0.jpeg,Two objects; a medium light gray circle on the left and a medium gray triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/116/choice/image/2.jpeg,Two objects; a large black circle on the left and a medium dark gray triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/116/choice/image/1.jpeg,Two objects; a large black circle on the left and a small gray triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/116/choice/image/6.jpeg,Two objects; a large black circle on the left and a medium gray triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/116/choice/image/5.jpeg,Two objects; a large gray circle on the left and a medium gray triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/116/choice/image/3.jpeg,Two objects; a large dark gray circle on the left and a medium gray triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/116/choice/image/4.jpeg,Two objects; a large black circle on the left and a medium white triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/116/choice/image/7.jpeg,Two objects; a large black circle on the left and a medium black triangle on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/117/choice/image/2.jpeg,A small black triangle at the top-left.,train
/home/work/yaiq/datasets/vcog-bench/raven/117/choice/image/0.jpeg,A medium gray triangle at the top-left.,train
/home/work/yaiq/datasets/vcog-bench/raven/117/choice/image/1.jpeg,A small black triangle at the top-left.,train
/home/work/yaiq/datasets/vcog-bench/raven/117/choice/image/3.jpeg,"Two objects: one medium dark gray pentagon at the top-left, one small light gray pentagon at the bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/117/choice/image/5.jpeg,A small black triangle at the top-center.,train
/home/work/yaiq/datasets/vcog-bench/raven/117/choice/image/4.jpeg,A small black triangle at the top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/117/choice/image/7.jpeg,A small black triangle at the bottom-left.,train
/home/work/yaiq/datasets/vcog-bench/raven/117/choice/image/6.jpeg,A small black triangle at the mid-left.,train
/home/work/yaiq/datasets/vcog-bench/raven/118/choice/image/0.jpeg,Two objects; a large black pentagon outside and a medium black triangle inside at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/118/choice/image/4.jpeg,Two objects; a large black pentagon outside and a tiny black triangle inside at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/118/choice/image/2.jpeg,Two objects; a large black pentagon outside and a small black triangle inside at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/118/choice/image/1.jpeg,Two objects; a large black pentagon outside and a large black triangle inside at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/118/choice/image/3.jpeg,Two objects; a large black pentagon outside and a tiny black triangle inside at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/118/choice/image/5.jpeg,Two objects; a large black hexagon outside and a tiny black triangle inside at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/118/choice/image/6.jpeg,Two objects; a large black pentagon outside and a tiny black hexagon inside at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/118/choice/image/7.jpeg,Two objects; a large black pentagon outside and a tiny black triangle inside at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/119/choice/image/0.jpeg,A large black pentagon at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/119/choice/image/1.jpeg,A large black circle at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/119/choice/image/6.jpeg,A large black circle at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/119/choice/image/7.jpeg,A large dark gray circle at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/119/choice/image/3.jpeg,A large gray circle at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/119/choice/image/2.jpeg,A large black circle at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/119/choice/image/4.jpeg,A large dark gray circle at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/119/choice/image/5.jpeg,A large white circle at center.,train
/home/work/yaiq/datasets/vcog-bench/raven/120/choice/image/1.jpeg,"Two objects, a medium gray circle on the left and a medium black hexagon on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/120/choice/image/0.jpeg,"Two objects, a tiny gray circle on the left and a huge black circle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/120/choice/image/3.jpeg,"Two objects, a medium gray circle on the left and a large black circle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/120/choice/image/2.jpeg,"Two objects, a small dark gray circle on the left and a large black circle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/120/choice/image/4.jpeg,"Two objects, a medium gray circle on the left and a medium black square on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/120/choice/image/5.jpeg,"Two objects, a medium gray square on the left and a large black circle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/120/choice/image/6.jpeg,"Two objects, a medium gray pentagon on the left and a large black circle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/120/choice/image/7.jpeg,"Two objects, a large gray circle on the left and a medium black circle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/121/choice/image/0.jpeg,"Four medium pentagons arranged in a 2 times 2 sub-blocks. Top-left white, top-right black, down-left black, down-right gray.",test
/home/work/yaiq/datasets/vcog-bench/raven/121/choice/image/4.jpeg,"Four medium dark gray pentagons arranged in a 2 times 2 sub-blocks. Top-left, top-right, down-left, and down-right.",test
/home/work/yaiq/datasets/vcog-bench/raven/121/choice/image/2.jpeg,"Three medium dark gray shapes. A hexagon at top, a square at down-left, and a triangle at down-right.",test
/home/work/yaiq/datasets/vcog-bench/raven/121/choice/image/1.jpeg,"Three medium shapes. A black triangle at top-left, a gray pentagon at top-right, and a black circle at down.",test
/home/work/yaiq/datasets/vcog-bench/raven/121/choice/image/5.jpeg,One large white circle with a black outline at the bottom-right corner.,test
/home/work/yaiq/datasets/vcog-bench/raven/121/choice/image/3.jpeg,"Two black shapes. A small pentagon at top, a medium square below it and both are centered.",test
/home/work/yaiq/datasets/vcog-bench/raven/121/choice/image/6.jpeg,"Four dark gray pentagons of varying sizes arranged in a 2 times 2 sub-blocks. Top-left medium, top-right large, down-left small, down-right medium.",test
/home/work/yaiq/datasets/vcog-bench/raven/121/choice/image/7.jpeg,"Four light gray medium pentagons arranged in a 2 times 2 sub-blocks. Top-left, top-right, down-left, and down-right.",test
/home/work/yaiq/datasets/vcog-bench/raven/122/choice/image/0.jpeg,A large white hexagon with two triangles inside. A small dark gray triangle on the left and a small light gray triangle on the right are positioned near the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/122/choice/image/1.jpeg,A large white hexagon with one small gray circle inside. The circle is positioned slightly to the right of the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/122/choice/image/2.jpeg,A large white hexagon with one tiny gray square inside. The square is positioned at the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/122/choice/image/3.jpeg,A large white hexagon with two tiny white triangles inside. Both triangles are positioned near the center with one on the left and one on the right.,train
/home/work/yaiq/datasets/vcog-bench/raven/122/choice/image/4.jpeg,A large white hexagon with two triangles inside. A small dark gray triangle on the left and a small light gray triangle on the right are positioned near the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/122/choice/image/5.jpeg,A large white hexagon with one small gray circle inside. The circle is positioned slightly to the right of the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/122/choice/image/6.jpeg,A large white hexagon with one small gray circle inside. The circle is positioned slightly to the right of the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/122/choice/image/7.jpeg,A large white hexagon with two triangles inside. A small dark gray triangle on the top and a tiny light gray triangle below it are positioned near the center.,train
/home/work/yaiq/datasets/vcog-bench/raven/123/choice/image/0.jpeg,2 objects; 1 medium black circle inside 1 large white pentagon.,train
/home/work/yaiq/datasets/vcog-bench/raven/123/choice/image/1.jpeg,2 objects; 1 large black circle inside 1 large white pentagon.,train
/home/work/yaiq/datasets/vcog-bench/raven/123/choice/image/2.jpeg,2 objects; 1 medium black circle inside 1 large white circle.,train
/home/work/yaiq/datasets/vcog-bench/raven/123/choice/image/3.jpeg,2 objects; 1 medium black circle inside 1 large white hexagon.,train
/home/work/yaiq/datasets/vcog-bench/raven/123/choice/image/6.jpeg,2 objects; 1 large gray circle inside 1 large white pentagon.,train
/home/work/yaiq/datasets/vcog-bench/raven/123/choice/image/4.jpeg,2 objects; 1 small black triangle inside 1 large white pentagon.,train
/home/work/yaiq/datasets/vcog-bench/raven/123/choice/image/5.jpeg,2 objects; 1 large black circle inside 1 large white pentagon.,train
/home/work/yaiq/datasets/vcog-bench/raven/123/choice/image/7.jpeg,2 objects; 1 medium black circle inside 1 large white pentagon.,train
/home/work/yaiq/datasets/vcog-bench/raven/124/choice/image/0.jpeg,Two objects. A small black pentagon at center. A tiny white hexagon at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/124/choice/image/7.jpeg,Two objects. A large black pentagon at center. A medium white hexagon at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/124/choice/image/2.jpeg,Two objects. A medium white pentagon at center. A large black hexagon at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/124/choice/image/3.jpeg,Two objects. A medium dark gray pentagon at center. A medium dark gray hexagon at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/124/choice/image/1.jpeg,Two objects. A large black hexagon at center. A small white square at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/124/choice/image/4.jpeg,Two objects. A medium gray pentagon at center. A medium light gray hexagon at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/124/choice/image/5.jpeg,Seven objects. Three times three sub-blocks. A small black triangle at top-left. A small black triangle at top-right. A medium dark gray square at left. A small gray triangle at center. A large light gray circle at right. A small white triangle at down-left. A tiny white hexagon at down-center.,train
/home/work/yaiq/datasets/vcog-bench/raven/124/choice/image/6.jpeg,Two objects. A small black pentagon at center. A tiny white hexagon at top-right.,train
/home/work/yaiq/datasets/vcog-bench/raven/125/choice/image/1.jpeg,Two objects. A small black pentagon at the top center. A large gray square at the bottom center.,train
/home/work/yaiq/datasets/vcog-bench/raven/125/choice/image/2.jpeg,Two objects. A small black square at the top center. A large gray square at the bottom center.,train
/home/work/yaiq/datasets/vcog-bench/raven/125/choice/image/0.jpeg,Two objects. A small black square at the top center. A large dark gray square at the bottom center.,train
/home/work/yaiq/datasets/vcog-bench/raven/125/choice/image/4.jpeg,Two objects. A small black square at the top center. A large white square at the bottom center.,train
/home/work/yaiq/datasets/vcog-bench/raven/125/choice/image/3.jpeg,Two objects. A small black square at the top center. A large light gray square at the bottom center.,train
/home/work/yaiq/datasets/vcog-bench/raven/125/choice/image/5.jpeg,Two objects. A small black square at the top center. A large gray triangle at the bottom center.,train
/home/work/yaiq/datasets/vcog-bench/raven/125/choice/image/7.jpeg,Two objects. A small dark gray square at the top center. A large gray square at the bottom center.,train
/home/work/yaiq/datasets/vcog-bench/raven/125/choice/image/6.jpeg,Two objects. A small black square at the top center. A large black square at the bottom center.,train
/home/work/yaiq/datasets/vcog-bench/raven/126/choice/image/1.jpeg,"Two objects, a large black square on the left and a large black triangle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/126/choice/image/0.jpeg,"Two objects, a medium black square on the left and a large black triangle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/126/choice/image/2.jpeg,"Two objects, a small black square on the left and a large black triangle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/126/choice/image/3.jpeg,"Two objects, a medium black hexagon on the left and a large black triangle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/126/choice/image/4.jpeg,"Two objects, a medium black triangle on the left and a large black triangle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/126/choice/image/6.jpeg,"Two objects, a medium black square on the left and a large black triangle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/126/choice/image/5.jpeg,"Two objects, a medium black circle on the left and a large black triangle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/126/choice/image/7.jpeg,"Two objects, a medium black square on the left and a small black triangle on the right.",train
/home/work/yaiq/datasets/vcog-bench/raven/127/choice/image/2.jpeg,"Two objects: a large white circle at center, a small gray triangle inside the circle near the top-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/127/choice/image/0.jpeg,"Two objects: a large white circle at center, a small dark gray triangle inside the circle near the top.",train
/home/work/yaiq/datasets/vcog-bench/raven/127/choice/image/1.jpeg,"Two objects: a large white circle at center, a small gray triangle inside the circle near the top-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/127/choice/image/3.jpeg,"Two objects: a large white circle at center, a small dark gray triangle inside the circle near the top.",train
/home/work/yaiq/datasets/vcog-bench/raven/127/choice/image/4.jpeg,"Two objects: a large white circle at center, a small white triangle inside the circle near the top-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/127/choice/image/5.jpeg,"Two objects: a large white circle at center, a small gray triangle inside the circle near the top.",train
/home/work/yaiq/datasets/vcog-bench/raven/127/choice/image/6.jpeg,"Two objects: a large white circle at center, a small gray triangle inside the circle near the bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/127/choice/image/7.jpeg,"Two objects: a large white circle at center, a small gray triangle inside the circle near the top.",train
/home/work/yaiq/datasets/vcog-bench/raven/128/choice/image/0.jpeg,Two objects; a large white hexagon at top and a small gray pentagon at bottom.,train
/home/work/yaiq/datasets/vcog-bench/raven/128/choice/image/4.jpeg,Two objects; a large black hexagon at top and a small gray pentagon at bottom.,train
/home/work/yaiq/datasets/vcog-bench/raven/128/choice/image/2.jpeg,Two objects; a large black hexagon at top and a small gray pentagon at bottom.,train
/home/work/yaiq/datasets/vcog-bench/raven/128/choice/image/1.jpeg,Two objects; a large gray hexagon at top and a small gray pentagon at bottom.,train
/home/work/yaiq/datasets/vcog-bench/raven/128/choice/image/3.jpeg,Two objects; a large black hexagon at top and a medium gray pentagon at bottom.,train
/home/work/yaiq/datasets/vcog-bench/raven/128/choice/image/7.jpeg,Two objects; a large gray hexagon at top and a small gray pentagon at bottom.,train
/home/work/yaiq/datasets/vcog-bench/raven/128/choice/image/5.jpeg,Two objects; a large black hexagon at top and a small dark gray pentagon at bottom.,train
/home/work/yaiq/datasets/vcog-bench/raven/128/choice/image/6.jpeg,Two objects; a large black hexagon at top and a large gray pentagon at bottom.,train
/home/work/yaiq/datasets/vcog-bench/raven/129/choice/image/0.jpeg,"A tiny black triangle inside a large white hexagon, positioned towards the center-left.",train
/home/work/yaiq/datasets/vcog-bench/raven/129/choice/image/3.jpeg,"A tiny black hexagon inside a large white hexagon, positioned slightly left of center.",train
/home/work/yaiq/datasets/vcog-bench/raven/129/choice/image/1.jpeg,"Three objects inside a large white hexagon; a medium black circle at the top-right, a tiny white hexagon at the top-left, and a tiny black hexagon at the bottom-left.",train
/home/work/yaiq/datasets/vcog-bench/raven/129/choice/image/4.jpeg,"A tiny black circle inside a large white hexagon, positioned slightly left of center.",train
/home/work/yaiq/datasets/vcog-bench/raven/129/choice/image/2.jpeg,"A tiny gray hexagon inside a large white hexagon, positioned slightly left of center.",train
/home/work/yaiq/datasets/vcog-bench/raven/129/choice/image/5.jpeg,"A tiny black square inside a large white hexagon, positioned slightly left of center.",train
/home/work/yaiq/datasets/vcog-bench/raven/129/choice/image/6.jpeg,"A tiny black hexagon inside a large white circle, positioned slightly left of center.",train
/home/work/yaiq/datasets/vcog-bench/raven/129/choice/image/7.jpeg,"A tiny gray hexagon inside a large white hexagon, positioned slightly left of center.",train
/home/work/yaiq/datasets/vcog-bench/raven/130/choice/image/2.jpeg,"3 pentagons; one large white at top-left, one medium white at center, one medium white at bottom-left.",train
/home/work/yaiq/datasets/vcog-bench/raven/130/choice/image/0.jpeg,"3 pentagons; one large dark gray at top-left, one medium light gray at center, one medium gray at bottom-left.",train
/home/work/yaiq/datasets/vcog-bench/raven/130/choice/image/1.jpeg,"2 hexagons and 1 square; one large white hexagon at top-left, one medium white hexagon at center, one medium white square at bottom-left.",train
/home/work/yaiq/datasets/vcog-bench/raven/130/choice/image/3.jpeg,"3 shapes; one small white triangle at top, one medium white circle at center-right, one medium white circle at bottom-left.",train
/home/work/yaiq/datasets/vcog-bench/raven/130/choice/image/6.jpeg,"3 pentagons; one large light gray at top-left, one large gray at center, one large light gray at bottom-left.",train
/home/work/yaiq/datasets/vcog-bench/raven/130/choice/image/4.jpeg,"3 pentagons; one tiny white at top-left, one medium white at center, one large white at bottom-left.",train
/home/work/yaiq/datasets/vcog-bench/raven/130/choice/image/7.jpeg,"3 pentagons; one medium white at top-left, one large white at center, one tiny white at bottom-left.",train
/home/work/yaiq/datasets/vcog-bench/raven/130/choice/image/5.jpeg,"4 hexagons; one medium light gray at top-center, one medium dark gray at center-left, one medium dark gray at center-right, one medium dark gray at bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/131/choice/image/4.jpeg,One object; medium circle; dark gray colour; centered position.,train
/home/work/yaiq/datasets/vcog-bench/raven/131/choice/image/1.jpeg,One object; medium pentagon; white colour; centered position.,train
/home/work/yaiq/datasets/vcog-bench/raven/131/choice/image/0.jpeg,One object; huge circle; white colour; centered position.,train
/home/work/yaiq/datasets/vcog-bench/raven/131/choice/image/5.jpeg,One object; small circle; white colour; centered position.,train
/home/work/yaiq/datasets/vcog-bench/raven/131/choice/image/3.jpeg,One object; huge circle; white colour; centered position.,train
/home/work/yaiq/datasets/vcog-bench/raven/131/choice/image/2.jpeg,One object; medium hexagon; white colour; centered position.,train
/home/work/yaiq/datasets/vcog-bench/raven/131/choice/image/6.jpeg,One object; medium triangle; white colour; centered position.,train
/home/work/yaiq/datasets/vcog-bench/raven/131/choice/image/7.jpeg,One object; small circle; gray colour; centered position.,train
/home/work/yaiq/datasets/vcog-bench/raven/132/choice/image/0.jpeg,"2 pentagons; left large black, right tiny dark gray; divided vertically.",test
/home/work/yaiq/datasets/vcog-bench/raven/132/choice/image/2.jpeg,"2 pentagons; left small light gray, right large dark gray; divided vertically.",test
/home/work/yaiq/datasets/vcog-bench/raven/132/choice/image/7.jpeg,"2 pentagons; left small black, right large dark gray; divided vertically.",test
/home/work/yaiq/datasets/vcog-bench/raven/132/choice/image/1.jpeg,"2 pentagons; left small black, right large dark gray; divided vertically.",test
/home/work/yaiq/datasets/vcog-bench/raven/132/choice/image/3.jpeg,"2 pentagons; left large black, right large gray; divided vertically.",test
/home/work/yaiq/datasets/vcog-bench/raven/132/choice/image/4.jpeg,"2 pentagons; left small dark gray, right large dark gray; divided vertically.",test
/home/work/yaiq/datasets/vcog-bench/raven/132/choice/image/5.jpeg,"2 pentagons; left small black, right large black; divided vertically.",test
/home/work/yaiq/datasets/vcog-bench/raven/132/choice/image/6.jpeg,"2 pentagons; left large black, right small dark gray; divided vertically.",test
/home/work/yaiq/datasets/vcog-bench/raven/133/choice/image/5.jpeg,"Two objects, one medium light gray square inside a large white square, centered.",train
/home/work/yaiq/datasets/vcog-bench/raven/133/choice/image/1.jpeg,"Two objects, one medium light gray square inside a large white triangle, centered.",train
/home/work/yaiq/datasets/vcog-bench/raven/133/choice/image/2.jpeg,"Two objects, one small white square inside a large white square, centered.",train
/home/work/yaiq/datasets/vcog-bench/raven/133/choice/image/0.jpeg,"Two objects, one medium gray square inside a large white square, centered.",train
/home/work/yaiq/datasets/vcog-bench/raven/133/choice/image/4.jpeg,"Two objects, one medium black square inside a large white square, centered.",train
/home/work/yaiq/datasets/vcog-bench/raven/133/choice/image/6.jpeg,"Two objects, one medium light gray square inside a large white hexagon, centered.",train
/home/work/yaiq/datasets/vcog-bench/raven/133/choice/image/3.jpeg,"Two objects, one medium dark gray square inside a large white square, centered.",train
/home/work/yaiq/datasets/vcog-bench/raven/133/choice/image/7.jpeg,"Two objects, one medium light gray square inside a medium white square, centered.",train
/home/work/yaiq/datasets/vcog-bench/raven/134/choice/image/0.jpeg,"4 hexagons of equal size; top-left, middle-left, top-right, and middle-right; black outline, white fill; arranged in 2 times 2 sub-blocks.",train
/home/work/yaiq/datasets/vcog-bench/raven/134/choice/image/1.jpeg,"4 hexagons of equal size; top-left, middle-left, top-right, and middle-right; black outline, white fill; arranged in 2 times 2 sub-blocks.",train
/home/work/yaiq/datasets/vcog-bench/raven/134/choice/image/2.jpeg,"4 hexagons of equal size; top-left, middle-left, top-right, and middle-right; black outline, white fill; arranged in 2 times 2 sub-blocks.",train
/home/work/yaiq/datasets/vcog-bench/raven/134/choice/image/7.jpeg,"4 hexagons of equal size; top-left, middle-left, top-right, and middle-right; black outline, white fill; arranged in 2 times 2 sub-blocks.",train
/home/work/yaiq/datasets/vcog-bench/raven/134/choice/image/5.jpeg,"4 hexagons of various sizes; small top-left, middle-left, top-right, small bottom-right; black outline, white fill; distributed unevenly.",train
/home/work/yaiq/datasets/vcog-bench/raven/134/choice/image/6.jpeg,"1 small pentagon and 1 small triangle; pentagon at bottom-left, triangle at bottom-right; black outline, gray fill; bottom alignment.",train
/home/work/yaiq/datasets/vcog-bench/raven/134/choice/image/3.jpeg,"4 hexagons of various sizes; top-left, middle-left, small top-right, small bottom-right; black outline, white fill; distributed unevenly.",train
/home/work/yaiq/datasets/vcog-bench/raven/134/choice/image/4.jpeg,"3 squares and 1 circle; squares at top-left, top-right, bottom-right; circle at bottom-left; black outline, white fill.",train
/home/work/yaiq/datasets/vcog-bench/raven/135/choice/image/0.jpeg,"3 objects. Medium dark gray square at top-left, medium light gray hexagon at top-right, medium gray pentagon at bottom-left.",train
/home/work/yaiq/datasets/vcog-bench/raven/135/choice/image/1.jpeg,"4 objects. Medium dark gray hexagon at top-left, medium light gray hexagon at top-right, medium gray hexagon at bottom-left, medium gray hexagon at bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/135/choice/image/2.jpeg,"4 objects. Medium black pentagon at top-left, medium black triangle at top-right, medium black circles at bottom-left and bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/135/choice/image/7.jpeg,"4 objects. Medium black hexagons at top-left, top-right, bottom-left, and bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/135/choice/image/4.jpeg,"4 objects. Medium black hexagons at top-left and top-right, large black hexagon at bottom-left, small black hexagon at bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/135/choice/image/5.jpeg,"4 objects. Medium black hexagons at top-left and top-right, medium black hexagon at bottom-left, small black hexagon at bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/135/choice/image/3.jpeg,"4 objects. Medium black triangles at top-left and bottom-right, medium black squares at top-right and bottom-left.",train
/home/work/yaiq/datasets/vcog-bench/raven/135/choice/image/6.jpeg,"4 objects. Medium black hexagons at top-left, top-right, bottom-left, and bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/136/choice/image/1.jpeg,"Three objects: small black triangle at top-left, medium black circle at top-center, small black hexagon at center-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/136/choice/image/0.jpeg,"3 times 3 sub-blocks with 9 objects, all large light gray squares.",train
/home/work/yaiq/datasets/vcog-bench/raven/136/choice/image/2.jpeg,"3 times 3 sub-blocks with 9 objects, large squares in varying shades of gray and black: light gray at top-left and top-center, gray at top-right and center-left, dark gray at center, dark gray at center-right, white at bottom-left, dark gray at bottom-center, black at bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/136/choice/image/3.jpeg,"3 times 3 sub-blocks with 8 objects, large squares in varying shades of gray and black: dark gray at top-left, black at top-right, dark gray at center-left and center, black at center-right, gray at bottom-left, gray at bottom-center, gray at bottom-right. Top-center block is empty.",train
/home/work/yaiq/datasets/vcog-bench/raven/136/choice/image/4.jpeg,"Seven objects: small black triangles at top-left and top-center, small dark gray hexagon at center-left, small light gray circle at center-right, small black pentagons at bottom-left and bottom-right, medium black square at bottom-center.",train
/home/work/yaiq/datasets/vcog-bench/raven/136/choice/image/5.jpeg,"3 times 3 sub-blocks with 9 objects: small black hexagon at top-left, small dark gray hexagon at top-center, small light gray hexagon at top-right, medium black circles at center-left and center-right, medium white hexagon at center, small dark gray hexagon at bottom-left, small light gray square at bottom-center, small white hexagon at bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/136/choice/image/6.jpeg,"Eight objects: large light gray triangle at top-center, large light gray circles at top-right, center-left, center-right, and bottom-left, large light gray pentagons at top-left and bottom-center, large light gray circle at bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/136/choice/image/7.jpeg,"Seven objects: small white square at top-center, small black pentagon at top-right, medium dark gray circle at center-left, medium gray circle at bottom-left, small light gray square at center, small dark gray pentagon at center-right, small white square at bottom-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/137/choice/image/5.jpeg,3 times 3 sub-blocks with 9 objects; all squares are medium black; one square is at each of the 9 sub-block positions.,train
/home/work/yaiq/datasets/vcog-bench/raven/137/choice/image/3.jpeg,"3 times 3 sub-blocks with 9 objects; small black square at top-left, medium black square at top, small black square at top-right; medium black square at left, small black square at center, medium black square at right; medium black square at down-left, huge black square at down, small black square at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/137/choice/image/4.jpeg,"3 times 3 sub-blocks with 9 objects; medium dark gray square at top-left, medium white square at top, medium dark gray square at top-right; medium light gray square at left, medium dark gray square at center, medium light gray square at right; medium light gray square at down-left, medium light gray square at down, medium dark gray square at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/137/choice/image/2.jpeg,"3 times 3 sub-blocks with 9 objects; medium black square at top-left, small black square at top, small black square at top-right; huge black square at left, tiny black square at center, medium black square at right; medium black square at down-left, medium black square at down, small black square at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/137/choice/image/0.jpeg,"3 times 3 sub-blocks with 9 objects; medium light gray square at top-left, medium dark gray square at top, medium white square at top-right; medium white square at left, medium dark gray square at center, medium light gray square at right; medium light gray square at down-left, medium dark gray square at down, medium white square at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/137/choice/image/6.jpeg,"3 times 3 sub-blocks with 9 objects; medium black square at top-left, small black square at top, medium black square at top-right; tiny black square at left, medium black square at center, small black square at right; medium black square at down-left, small black square at down, huge black square at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/137/choice/image/7.jpeg,"3 times 3 sub-blocks with 9 objects; medium white square at top-left, medium light gray square at top, medium dark gray square at top-right; medium dark gray square at left, medium dark gray square at center, medium light gray square at right; medium white square at down-left, medium gray square at down, medium light gray square at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/137/choice/image/1.jpeg,"3 times 3 sub-blocks with 9 objects; medium light gray square at top-left, medium dark gray square at top, medium light gray square at top-right; medium dark gray square at left, medium white square at center, medium white square at right; medium dark gray square at down-left, medium white square at down, medium dark gray square at down-right.",train
/home/work/yaiq/datasets/vcog-bench/raven/138/choice/image/1.jpeg,"Two objects: a large white triangle with a small light gray pentagon inside, centered.",train
/home/work/yaiq/datasets/vcog-bench/raven/138/choice/image/2.jpeg,"Two objects: a large white hexagon with a small light gray triangle inside, centered.",train
