index,image_path,number,text
16,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q16/q0.jpg,q0,"a medium black circle with two notches at the top and inside is an arch, a small black"
16,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q16/q1.jpg,q1,"split by 3 rays from the center, a black line at top and inside is a black circle with"
16,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q16/q2.jpg,q2,a medium black half circle with a single black line split by 3 rays from the center.
16,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q16/q3.jpg,q3,"a medium black half circle with a wooden handle at the top, split by 3 rays from the center"
16,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q16/q4.jpg,q4,a medium black half circle and a medium black line split by 3 rays from the center.
16,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q16/q5.jpg,q5,a medium black circle with two notches at the center and a single notch at the top.
16,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q16/q6.jpg,q6,"split by 3 rays from the center, a black line at the top and inside is a white line"
16,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q16/q7.jpg,q7,a medium black umbrella with a wooden handle at the top - left.
16,/home/work/yaiq/datasets/MENSA/train/Q16/A.png,A,a medium black circle with two notches at the center and a small black line at the bottom -
16,/home/work/yaiq/datasets/MENSA/train/Q16/B.png,B,a medium black circle with two notches at the center.
16,/home/work/yaiq/datasets/MENSA/train/Q16/C.png,C,a medium black circle with two notches at the center and a large black line in the middle.
16,/home/work/yaiq/datasets/MENSA/train/Q16/D.png,D,"a medium black circle with two notches at the center, positioned slightly to the right with one notch"
16,/home/work/yaiq/datasets/MENSA/train/Q16/E.png,E,a medium black circle with two notches at the center and a large black line across the top -
16,/home/work/yaiq/datasets/MENSA/train/Q16/F.png,F,"a black line at the top - left and inside - right, a medium black line at the top"
17,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q17/q0.jpg,q0,a large black circle with a small white circle at the center.
17,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q17/q1.jpg,q1,a large black circle with a small white circle at the center inside.
17,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q17/q2.jpg,q2,"a large black circle with a small white circle and a small white circle inside, positioned slightly to the"
17,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q17/q3.jpg,q3,"a large black circle with a small white circle inside, positioned at the center."
17,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q17/q4.jpg,q4,"a large black circle with a single small black line inside, positioned at the center."
17,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q17/q5.jpg,q5,"a large black circle with a single small black line in the center, positioned slightly to the right."
17,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q17/q6.jpg,q6,"a large black circle with a small white circle and a small white circle inside, positioned slightly to the"
17,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q17/q7.jpg,q7,"a small white circle with a black line at the center, and a small white circle inside it,"
17,/home/work/yaiq/datasets/MENSA/train/Q17/A.png,A,a medium black circle with a single small white circle inside at the center.
17,/home/work/yaiq/datasets/MENSA/train/Q17/B.png,B,"a large black circle with a small white circle and a small white circle inside, positioned slightly to the"
17,/home/work/yaiq/datasets/MENSA/train/Q17/C.png,C,a small white circle with a black line at the center.
17,/home/work/yaiq/datasets/MENSA/train/Q17/D.png,D,"a large black circle with a small white circle inside, connected by a small white line with a small"
17,/home/work/yaiq/datasets/MENSA/train/Q17/E.png,E,"a medium black circle with a single small gray circle inside at the top, and a small gray circle"
17,/home/work/yaiq/datasets/MENSA/train/Q17/F.png,F,a medium black circle with a small white circle inside at the center with a small white circle inside with
18,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q18/q0.jpg,q0,"two black lines ; a small horizontal line at the center, a small horizontal line at the top -"
18,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q18/q1.jpg,q1,two small black lines split by 3 rays from the center.
18,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q18/q2.jpg,q2,"split by 3 rays from the center, a black line at the top center and a black line at"
18,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q18/q3.jpg,q3,a medium black cross at the center.
18,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q18/q4.jpg,q4,a medium black cross at the center.
18,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q18/q5.jpg,q5,"3 times 3 sub - blocks, 3 objects ; medium black line at the top - left, medium"
18,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q18/q6.jpg,q6,two black vertical lines split by a horizontal line.
18,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q18/q7.jpg,q7,two black lines split by a horizontal line. the lines are vertically aligned and horizontally aligned next to each
18,/home/work/yaiq/datasets/MENSA/train/Q18/A.png,A,a medium black cross at the center.
18,/home/work/yaiq/datasets/MENSA/train/Q18/B.png,B,"a large white square with three horizontal lines ; one at top, one at bottom, and one at"
18,/home/work/yaiq/datasets/MENSA/train/Q18/C.png,C,"3 times 3 sub - blocks, 3 lines from the center. top row : left row : black"
18,/home/work/yaiq/datasets/MENSA/train/Q18/D.png,D,"split by 3 rays from the center, a small white circle at top, a small white circle at"
18,/home/work/yaiq/datasets/MENSA/train/Q18/E.png,E,three black vertical lines in a vertical line from the top to the bottom. the lines are of equal
18,/home/work/yaiq/datasets/MENSA/train/Q18/F.png,F,a medium black grid with three notches at the top - left and bottom - left.
19,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q19/q0.jpg,q0,a large white square with a black border at the center.
19,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q19/q1.jpg,q1,"5 objects : all medium black circles ; all at the top - left, bottom - left, and"
19,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q19/q2.jpg,q2,a medium black cross at the center.
19,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q19/q3.jpg,q3,"4 objects : all circles ; medium black circle at top - left, medium black circle at top -"
19,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q19/q4.jpg,q4,"a black cross at the center of a black diamond, with one line at the top and bottom,"
19,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q19/q5.jpg,q5,a large white square with a medium black hollow circle at the center.
19,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q19/q6.jpg,q6,"split by 3 rays from the center, a black cross with a small black circle at the top,"
19,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q19/q7.jpg,q7,a large white square at the center.
19,/home/work/yaiq/datasets/MENSA/train/Q19/A.png,A,"a large black diamond at center, six small black circles surrounding it, and one large black circle at"
19,/home/work/yaiq/datasets/MENSA/train/Q19/B.png,B,"3 times 3 sub - blocks with 4 objects : a small black cross at the top - left,"
19,/home/work/yaiq/datasets/MENSA/train/Q19/C.png,C,a medium black diamond at the center.
19,/home/work/yaiq/datasets/MENSA/train/Q19/D.png,D,a medium black hollow circle at the bottom - left.
19,/home/work/yaiq/datasets/MENSA/train/Q19/E.png,E,"a medium black cross at center inside a medium white square, positioned at the center with three small squares"
19,/home/work/yaiq/datasets/MENSA/train/Q19/F.png,F,a large black circle at the center with 8 objects surrounding it.
20,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q20/q0.jpg,q0,a large white square with a horizontal line at the center.
20,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q20/q1.jpg,q1,a large black z line at the center.
20,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q20/q2.jpg,q2,a large white square with a diagonal black line at the center.
20,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q20/q3.jpg,q3,a medium white square with a diagonal line at the center.
20,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q20/q4.jpg,q4,a medium white triangle with a black line at the center.
20,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q20/q5.jpg,q5,two black lines split by a horizontal line at the center.
20,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q20/q6.jpg,q6,a medium white triangle with black outline at the center.
20,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q20/q7.jpg,q7,a medium black square at center with two intersecting lines inside.
20,/home/work/yaiq/datasets/MENSA/train/Q20/A.png,A,a small black triangle at the center inside a large white square.
20,/home/work/yaiq/datasets/MENSA/train/Q20/B.png,B,a medium black square with two diagonal lines at the center.
20,/home/work/yaiq/datasets/MENSA/train/Q20/C.png,C,a medium white triangle with black lines at the center.
20,/home/work/yaiq/datasets/MENSA/train/Q20/D.png,D,a medium black triangle at the center with one notch in the middle.
20,/home/work/yaiq/datasets/MENSA/train/Q20/E.png,E,a medium white square with a diagonal line at the center.
20,/home/work/yaiq/datasets/MENSA/train/Q20/F.png,F,"a large white triangle with a black line at the center, and a tiny black line at the top"
21,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q21/q0.jpg,q0,a medium white square with two vertical lines at the center.
21,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q21/q1.jpg,q1,a small black line at the center.
21,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q21/q2.jpg,q2,a large white square with four sections at the center.
21,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q21/q3.jpg,q3,two objects : a medium black rectangle at the bottom - left and a medium black rectangle at
21,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q21/q4.jpg,q4,"two objects : a large white square at the center, both sections are centered vertically."
21,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q21/q5.jpg,q5,two objects : a small black line at the top - left and a small black line at the bottom
21,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q21/q6.jpg,q6,"3 objects : 3 squares, 2 squares and 1 square ; all squares are medium size, white background"
21,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q21/q7.jpg,q7,a large white square at the center.
21,/home/work/yaiq/datasets/MENSA/train/Q21/A.png,A,two objects : a small black line at the bottom - left and a small black line at the bottom
21,/home/work/yaiq/datasets/MENSA/train/Q21/B.png,B,"3 objects : 3 squares, 1 square, and 1 square ; black outline, white fill, medium"
21,/home/work/yaiq/datasets/MENSA/train/Q21/C.png,C,"two objects : a large white square with two notches at the center, and a large white square"
21,/home/work/yaiq/datasets/MENSA/train/Q21/D.png,D,"a medium black t - shape at the center, positioned at the top center and bottom - left."
21,/home/work/yaiq/datasets/MENSA/train/Q21/E.png,E,a medium white square with four sections at the center.
21,/home/work/yaiq/datasets/MENSA/train/Q21/F.png,F,a medium black cross at the center.
22,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q22/q0.jpg,q0,"split by 3 rays from the center, a small white square at top, a small light gray circle"
22,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q22/q1.jpg,q1,"three objects : a medium white square at top, a small white square at center, a small gray"
22,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q22/q2.jpg,q2,"split by 3 rays from the center, a medium gray circle at the top, a medium white square"
22,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q22/q3.jpg,q3,"4 objects : a medium white square at top - left, a medium light gray circle at center,"
22,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q22/q4.jpg,q4,"three objects : a black line with three squares and a medium gray circle at the bottom - left,"
22,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q22/q5.jpg,q5,"three objects : a horizontal line with three objects : a small white square at the top, a small"
22,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q22/q6.jpg,q6,"three objects : a small white square at the top, a small light gray circle at the center,"
22,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q22/q7.jpg,q7,"three objects : a small black square at the top, a small black square at the bottom - left"
22,/home/work/yaiq/datasets/MENSA/train/Q22/A.png,A,"3 times 3 sub - blocks with 4 objects, medium light gray circle at top - left, medium"
22,/home/work/yaiq/datasets/MENSA/train/Q22/B.png,B,"split by 3 rays from the center, a black line with a white square at the top, a"
22,/home/work/yaiq/datasets/MENSA/train/Q22/C.png,C,"a medium gray circle at the top - center, a small white square at the top - right,"
22,/home/work/yaiq/datasets/MENSA/train/Q22/D.png,D,"3 times 3 sub - blocks with 3 objects ; small white square at top, large white squares at"
22,/home/work/yaiq/datasets/MENSA/train/Q22/E.png,E,"three objects : a medium light gray circle at the top, a small white square at the bottom,"
22,/home/work/yaiq/datasets/MENSA/train/Q22/F.png,F,"3 times 3 sub - blocks with 3 objects ; medium light gray circle at top - left, medium"
23,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q23/q0.jpg,q0,"three objects : a large black square, a large black circle, and a large white triangle ; all"
23,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q23/q1.jpg,q1,"three objects : a large black circle at left, a large white square at center, and a large"
23,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q23/q2.jpg,q2,"three triangles ; one large white triangle at top, one medium white triangle at left, one medium black"
23,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q23/q3.jpg,q3,"a large white square at the top - left, a medium black triangle at the center, and a"
23,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q23/q4.jpg,q4,"three triangles ; one large black circle at center, one large white triangle at bottom - left, one"
23,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q23/q5.jpg,q5,"three objects : a large black circle at left, a large black triangle at center, and a large"
23,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q23/q6.jpg,q6,"three objects : a large black circle at left, a medium black triangle at right, and a medium"
23,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q23/q7.jpg,q7,"3 objects ; one small white triangle at left, one medium black square at right, one medium black"
23,/home/work/yaiq/datasets/MENSA/train/Q23/A.png,A,"three objects : a large black square, a large black circle, and a large white triangle ; both"
23,/home/work/yaiq/datasets/MENSA/train/Q23/B.png,B,"3 objects : a medium white square at top - left, a medium black triangle at center, a"
23,/home/work/yaiq/datasets/MENSA/train/Q23/C.png,C,"three objects : a large black square at the top, a medium black triangle at the center, and"
23,/home/work/yaiq/datasets/MENSA/train/Q23/D.png,D,"three objects : one large black square, one medium black triangle, and one medium black circle ; both"
23,/home/work/yaiq/datasets/MENSA/train/Q23/E.png,E,"three objects : a large white triangle at top, a large black circle at left, and a large"
23,/home/work/yaiq/datasets/MENSA/train/Q23/F.png,F,"three objects ; one large black triangle, one large black circle, and one medium white square ; shapes"
24,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q24/q0.jpg,q0,"split by 3 rays from the center, a black line at the center and a black line at the"
24,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q24/q1.jpg,q1,a small black square with a small black line at the center.
24,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q24/q2.jpg,q2,a large black hollow circle with three notches at the center.
24,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q24/q3.jpg,q3,"split by 3 rays from the center, a black cross at the center with a small black circle at"
24,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q24/q4.jpg,q4,a medium black circle with eight evenly spaced lines radiating from the center. the lines are of equal length
24,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q24/q5.jpg,q5,"split by 3 rays from the center, a black cross with a black circle at the center."
24,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q24/q6.jpg,q6,"split by 3 rays from the center, a black circle with three notches at the center."
24,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q24/q7.jpg,q7,"split by 3 rays from the center, a black hollow circle at the center with three lines surrounding it"
24,/home/work/yaiq/datasets/MENSA/train/Q24/A.png,A,"split by 3 rays from the center, a black circle with three notches at the center."
24,/home/work/yaiq/datasets/MENSA/train/Q24/B.png,B,a medium black clock with a vertical line at the center.
24,/home/work/yaiq/datasets/MENSA/train/Q24/C.png,C,"a medium black line with a small black circle at the center, split by a horizontal line."
24,/home/work/yaiq/datasets/MENSA/train/Q24/D.png,D,a medium black circle with three notches at the center.
24,/home/work/yaiq/datasets/MENSA/train/Q24/E.png,E,"split by 3 rays from the center, a small black line at the top - left, and a"
24,/home/work/yaiq/datasets/MENSA/train/Q24/F.png,F,"split by 3 rays from the center, a black line at the center and inside is a small black"
25,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q25/q0.jpg,q0,"three objects : one medium black circle at top - left, one medium black circle at top - right"
25,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q25/q1.jpg,q1,"4 objects : 4 circles, 1 circle, 1 circle ; all objects are black ; medium size ;"
25,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q25/q2.jpg,q2,"three objects : one black circle at top - left, one black hollow circle at center, one black"
25,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q25/q3.jpg,q3,four black hollow circles and two black circles inside a large white square. two small black circles at the
25,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q25/q4.jpg,q4,"three objects : one medium black hollow circle at top - left, one medium black hollow circle at top"
25,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q25/q5.jpg,q5,two black hollow circles and one black circle inside a large white square. the circle is at the top
25,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q25/q6.jpg,q6,"three objects : one medium black circle at top - right, one medium black hollow circle at bottom -"
25,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q25/q7.jpg,q7,a large white square with a small black circle at bottom - left and a small black circle inside at
25,/home/work/yaiq/datasets/MENSA/train/Q25/A.png,A,"3 circles ; medium black hollow circles at top - left, medium black hollow circles at top - right"
25,/home/work/yaiq/datasets/MENSA/train/Q25/B.png,B,a large white square with two small black circles inside ; a medium black circle at the top - left
25,/home/work/yaiq/datasets/MENSA/train/Q25/C.png,C,"two small black circles inside a large white square. two small black circles near the top - right,"
25,/home/work/yaiq/datasets/MENSA/train/Q25/D.png,D,3 objects : 3 circles and 1 circle inside a large white square ; 1 circle at top - left
25,/home/work/yaiq/datasets/MENSA/train/Q25/E.png,E,"a medium white square with a medium white circle at the bottom inside, positioned at the center."
25,/home/work/yaiq/datasets/MENSA/train/Q25/F.png,F,"3 objects : 3 medium black hollow circles at top - left, 2 medium black hollow circles at center"
26,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q26/q0.jpg,q0,"three objects : one medium black circle with three small black circles inside, one at top - left,"
26,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q26/q1.jpg,q1,"three objects : one medium black circle with three small black circles inside, and one medium black circle with"
26,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q26/q2.jpg,q2,"a large black circle with a small black circle inside at the top, and a small black circle inside"
26,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q26/q3.jpg,q3,"a large white circle with three small circles inside, separated by a cross with two black lines."
26,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q26/q4.jpg,q4,"a large black circle with three small black circles inside, separated by a cross."
26,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q26/q5.jpg,q5,a medium black circle with a single black circle inside and a horizontal black line at the top inside.
26,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q26/q6.jpg,q6,a large black circle with a small black circle inside at the center with a cross and a small black
26,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q26/q7.jpg,q7,a large black circle with two crosses at the center and a small black circle inside it at the bottom
26,/home/work/yaiq/datasets/MENSA/train/Q26/A.png,A,"two objects : a medium black circle inside a large black circle, centered."
26,/home/work/yaiq/datasets/MENSA/train/Q26/B.png,B,"a large black circle with a single line and a small black circle inside, positioned at the center with"
26,/home/work/yaiq/datasets/MENSA/train/Q26/C.png,C,"split by 3 rays from the center, a large black circle with three small black circles inside, and"
26,/home/work/yaiq/datasets/MENSA/train/Q26/D.png,D,"split by 3 rays from the center, a large black circle with three small black circles inside, and"
26,/home/work/yaiq/datasets/MENSA/train/Q26/E.png,E,a large black circle with three small circles inside ; a large black circle with three small circles inside at
26,/home/work/yaiq/datasets/MENSA/train/Q26/F.png,F,a medium black circle with a small black circle inside and a small black circle with a small black line
27,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q27/q0.jpg,q0,"split by 3 rays from the center, a black line at the center and a white circle inside at"
27,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q27/q1.jpg,q1,"split by 3 rays from the center, a black hollow circle at center and a black line extending from"
27,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q27/q2.jpg,q2,"split by 3 rays from the center, a black hollow circle at center and two black lines extending from"
27,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q27/q3.jpg,q3,"split by 3 rays from the center, a black hollow circle at the top and inside is a white"
27,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q27/q4.jpg,q4,"split by 3 rays from the center, a white circle at center and two black lines extending from the"
27,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q27/q5.jpg,q5,a black circle with two notches at the center.
27,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q27/q6.jpg,q6,"split by 3 rays from the center, a black circle at center and two black lines extending from the"
27,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q27/q7.jpg,q7,"a black circle and two black lines at the top, with a small black circle centered inside at the"
27,/home/work/yaiq/datasets/MENSA/train/Q27/A.png,A,"split by 3 rays from the center, a black line with a black circle at the top, and"
27,/home/work/yaiq/datasets/MENSA/train/Q27/B.png,B,"split by 3 rays from the center, a black hollow circle at the center and a black line extending"
27,/home/work/yaiq/datasets/MENSA/train/Q27/C.png,C,"split by 3 rays from the center, a black hollow circle at center and inside is a black line"
27,/home/work/yaiq/datasets/MENSA/train/Q27/D.png,D,"split by 3 rays from the center, a black hollow circle at center and two black lines extending from"
27,/home/work/yaiq/datasets/MENSA/train/Q27/E.png,E,"split by 3 rays from the center, a black hollow circle at center and two black lines extending from"
27,/home/work/yaiq/datasets/MENSA/train/Q27/F.png,F,"a medium black circle with two notches at the center, positioned at the bottom of the necklace."
28,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q28/q0.jpg,q0,two objects : a small black line at the top - left and a small black line at the top
28,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q28/q1.jpg,q1,a medium black triangle with a small black line at the center.
28,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q28/q2.jpg,q2,"split by 3 rays from the center, a black line at the center and inside is a small black"
28,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q28/q3.jpg,q3,"two objects : a small black line at the center, and a small black line at the left -"
28,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q28/q4.jpg,q4,"two black lines split by 3 rays from the center, positioned diagonally and horizontally."
28,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q28/q5.jpg,q5,a medium black triangle with a vertical line inside a large white square at the center.
28,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q28/q6.jpg,q6,two black lines split by a notch ; large at the top - left and top - right.
28,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q28/q7.jpg,q7,a medium black triangle at the top - left and a small black square at the bottom - right.
28,/home/work/yaiq/datasets/MENSA/train/Q28/A.png,A,a medium black triangle with three notches at the center.
28,/home/work/yaiq/datasets/MENSA/train/Q28/B.png,B,a medium black triangle with four notches at the center.
28,/home/work/yaiq/datasets/MENSA/train/Q28/C.png,C,a large black triangle with a small black bar at the bottom - left.
28,/home/work/yaiq/datasets/MENSA/train/Q28/D.png,D,a large black triangle at the top - center and inside - bottom triangle is a small black line.
28,/home/work/yaiq/datasets/MENSA/train/Q28/E.png,E,a medium black line at the top - left and bottom - right.
28,/home/work/yaiq/datasets/MENSA/train/Q28/F.png,F,"three objects : a medium black triangle at top - left, a medium black line at bottom - right"
29,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q29/q0.jpg,q0,"a vertical line with three squares, a vertical line with one square at the top, a vertical line"
29,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q29/q1.jpg,q1,"three objects : a medium black line at the top, a small black square at the bottom, a"
29,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q29/q2.jpg,q2,"a vertical line with three squares ; one black square at the bottom, one black square at the bottom"
29,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q29/q3.jpg,q3,a vertical line with a square at the bottom and inside at the bottom. the square is positioned near
29,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q29/q4.jpg,q4,"a medium black vertical line with a small white square at the top, and a small black square at"
29,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q29/q5.jpg,q5,"a vertical line from the top to the bottom, with three squares and a vertical line at the bottom"
29,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q29/q6.jpg,q6,"split by 3 rays from the center, a black square at bottom, a black square at bottom,"
29,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q29/q7.jpg,q7,"a vertical line with three squares at the top, a vertical line with three squares at the bottom,"
29,/home/work/yaiq/datasets/MENSA/train/Q29/A.png,A,"a vertical line with three squares at the bottom, a vertical line with three squares at the bottom."
29,/home/work/yaiq/datasets/MENSA/train/Q29/B.png,B,"a large black line at the bottom, a small black square at the bottom, a small black square"
29,/home/work/yaiq/datasets/MENSA/train/Q29/C.png,C,"a medium black square at the bottom, a medium black square at the bottom, and a medium black"
29,/home/work/yaiq/datasets/MENSA/train/Q29/D.png,D,"a medium black line at the top, a medium white square at the bottom, a medium black square"
29,/home/work/yaiq/datasets/MENSA/train/Q29/E.png,E,"three objects : a vertical black line at the top, a vertical black line at the bottom, and"
29,/home/work/yaiq/datasets/MENSA/train/Q29/F.png,F,"three objects : a vertical line with three squares at the top, a vertical line with three squares at"
30,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q30/q0.jpg,q0,"two objects : a black vertical line with two small black circles at the top, and a small black"
30,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q30/q1.jpg,q1,"a black line with two notches at the top, a small black circle at the top, and"
30,/home/work/yaiq/YAIQ/workspace/SM/dataset_cut/MENSA/train/Q30/q2.jpg,q2,"three objects : one medium black square at the top, one medium black square at the bottom, and"
